timestamp,phi,theta,psi,quat[0],quat[1],quat[2],quat[3],p,q,r,ax,ay,az,vn,ve,vd,airspeed,lat,lon,alt,lat_0,lon_0,alt_0,x_R,y_R,h_R,h_AGL,flag,status,delta_ts
40600,-0.00759673397988081,0.01450111623853445,0.28358694911003113,0.9899270534515381,-0.004784762393683195,0.0066409120336174965,0.14134131371974945,-0.0016768891364336014,0.0053299362771213055,0.004290412180125713,0.14626029133796692,0.060547444969415665,-9.811667442321777,-0.8856186270713806,-0.42893850803375244,-0.024997824802994728,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-31.58888053894043,-13.967551231384277,-0.009951751679182053,-0.009951751679182053,143,13,100
40700,-0.0075684804469347,0.0145192239433527,0.28364303708076477,0.9899231195449829,-0.004772244021296501,0.006651737727224827,0.14136902987957,-0.0005590709042735398,0.003921725787222385,0.003942427225410938,0.1459643840789795,0.09604040533304214,-9.816446304321289,-0.8858223557472229,-0.42913779616355896,-0.02156289853155613,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-31.67744255065918,-14.010466575622559,-0.015543321147561073,-0.015543321147561073,143,13,100
40800,-0.0075829061679542065,0.014494440518319607,0.28367987275123596,0.9899205565452576,-0.004777754656970501,0.006638362538069487,0.14138725399971008,-0.0004377290606498718,0.005881812889128923,0.004557318054139614,0.12692181766033173,0.06854297965765,-9.810690879821777,-0.8860939145088196,-0.4283168613910675,-0.015454864129424095,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-31.76603889465332,-14.053349494934082,-0.026424149051308632,-0.026424149051308632,143,13,100
40900,-0.007580331526696682,0.014519688673317432,0.28369343280792236,0.9899195432662964,-0.004778310656547546,0.0066510094329714775,0.1413940191268921,-0.0010510883294045925,0.004918992053717375,0.004085086286067963,0.1414993554353714,0.07046233862638474,-9.813422203063965,-0.8867295384407043,-0.4282413721084595,-0.019189734011888504,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-31.85469627380371,-14.096169471740723,-0.01780664175748825,-0.01780664175748825,143,13,100
41000,-0.007578791119158268,0.014564684592187405,0.28374913334846497,0.9899154901504517,-0.004780913703143597,0.006673256400972605,0.14142164587974548,-0.0011088979663327336,0.005102591123431921,0.004094558767974377,0.13441021740436554,0.06252927333116531,-9.807902336120605,-0.8868964910507202,-0.4281466603279114,-0.012194965966045856,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-31.943387985229492,-14.138989448547363,-0.02931205742061138,-0.02931205742061138,143,13,100
41100,-0.0075448304414749146,0.01456262357532978,0.2837422490119934,0.9899160861968994,-0.004763936623930931,0.0066746557131409645,0.14141814410686493,-0.0001484604290453717,0.005536952987313271,0.0038028224371373653,0.14140191674232483,0.07022297382354736,-9.786959648132324,-0.8870897889137268,-0.42913761734962463,-0.009030972607433796,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.032081604003906,-14.181859970092773,-0.03364061936736107,-0.03364061936736107,143,13,100
41200,-0.007533654570579529,0.01458374410867691,0.2837665379047394,0.9899142980575562,-0.00475997943431139,0.006685842294245958,0.14143015444278717,-0.0010051794815808535,0.005294532980769873,0.005127230193465948,0.12899425625801086,0.05125446617603302,-9.796926498413086,-0.886850893497467,-0.4294281005859375,-0.006366270128637552,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.12077331542969,-14.22475814819336,-0.03708945959806442,-0.03708945959806442,143,13,100
41300,-0.007530909031629562,0.014595737680792809,0.28383058309555054,0.9899097084999084,-0.004759681411087513,0.006691819056868553,0.1414618343114853,-0.000915884505957365,0.005422648042440414,0.00402471236884594,0.13606202602386475,0.06862813234329224,-9.79114055633545,-0.8870153427124023,-0.4296548366546631,-0.006350622978061438,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.20946502685547,-14.267704963684082,-0.035634927451610565,-0.035634927451610565,143,13,100
41400,-0.007536788936704397,0.014640649780631065,0.2838636338710785,0.9899072051048279,-0.00476587750017643,0.006713553331792355,0.1414782851934433,-0.001870261854492128,0.0043248506262898445,0.0042220186442136765,0.13903531432151794,0.05902481824159622,-9.83110523223877,-0.8874921798706055,-0.42985302209854126,-0.003279668278992176,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.29815673828125,-14.310667991638184,-0.04283976927399635,-0.04283976927399635,143,13,100
41500,-0.007536394987255335,0.014669276773929596,0.2839145362377167,0.989903450012207,-0.004767878912389278,0.00672762980684638,0.14150351285934448,-0.0013637616066262126,0.005742761772125959,0.003975604195147753,0.13998354971408844,0.0767103061079979,-9.832469940185547,-0.8873918652534485,-0.4305659830570221,-0.013334757648408413,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.38684844970703,-14.353689193725586,-0.023334044963121414,-0.023334044963121414,143,13,100
41600,-0.007551001384854317,0.01466494519263506,0.28393828868865967,0.9899017214775085,-0.0047748819924890995,0.006724396254867315,0.14151531457901,-0.0015167443780228496,0.00565310986712575,0.004011693876236677,0.12251929193735123,0.07634571939706802,-9.820252418518066,-0.8884948492050171,-0.43108636140823364,-0.017821794375777245,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.475608825683594,-14.396756172180176,-0.012517565861344337,-0.012517565861344337,143,13,100
41700,-0.007504743058234453,0.01466798409819603,0.28399935364723206,0.9898974895477295,-0.0047524068504571915,0.006729027722030878,0.1415453851222992,-0.00041908741695806384,0.00467333011329174,0.004359797108918428,0.1350378692150116,0.06841446459293365,-9.792011260986328,-0.8887566924095154,-0.4319218695163727,-0.02184077724814415,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.564491271972656,-14.43989372253418,-0.002745442558079958,-0.002745442558079958,143,13,100
41800,-0.007482815533876419,0.014666051603853703,0.2840198278427124,0.9898961186408997,-0.004741485696285963,0.006729574408382177,0.14155544340610504,-0.0006656449986621737,0.0048195840790867805,0.004578683525323868,0.1321469396352768,0.0758734941482544,-9.792741775512695,-0.8886633515357971,-0.43207547068595886,-0.01775195263326168,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.65337371826172,-14.483095169067383,-0.007924339734017849,-0.007924339734017849,143,13,100
41900,-0.007474628277122974,0.014682219363749027,0.284052312374115,0.9898938536643982,-0.004738687537610531,0.006738080643117428,0.1415715366601944,-0.0008586201001890004,0.004344580695033073,0.003820237936452031,0.13246126472949982,0.0803498849272728,-9.791733741760254,-0.8886943459510803,-0.43187156319618225,-0.022068750113248825,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.74225616455078,-14.526288032531738,-0.001397969201207161,-0.001397969201207161,143,13,100
42000,-0.007454572711139917,0.014652049168944359,0.284048467874527,0.9898942112922668,-0.004726612940430641,0.006724575534462929,0.14156951010227203,-0.00039801764069125056,0.0046733226627111435,0.0043135336600244045,0.1369122564792633,0.0745784193277359,-9.806998252868652,-0.8887770175933838,-0.43213197588920593,-0.020364295691251755,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.831138610839844,-14.569501876831055,-0.0038443608209490776,-0.0038443608209490776,143,13,100
42100,-0.007455185987055302,0.01468508131802082,0.2840617001056671,0.9898931980133057,-0.004729297943413258,0.006740849930793047,0.14157608151435852,-0.000576936115976423,0.005506414920091629,0.0036751048173755407,0.1528615802526474,0.07841590791940689,-9.842181205749512,-0.8891344666481018,-0.43174266815185547,-0.017255302518606186,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-32.920021057128906,-14.612702369689941,-0.008635418489575386,-0.008635418489575386,143,13,100
42200,-0.007490162737667561,0.014707655645906925,0.28407102823257446,0.9898923635482788,-0.004748238250613213,0.006749524734914303,0.14158086478710175,-0.0008535365341231227,0.005294278729707003,0.00396043062210083,0.1450691968202591,0.06659694015979767,-9.818825721740723,-0.8895412683486938,-0.43122968077659607,-0.012037154287099838,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.00890350341797,-14.655853271484375,-0.017103279009461403,-0.017103279009461403,143,13,100
42300,-0.0075040836818516254,0.014744723215699196,0.28411465883255005,0.9898890852928162,-0.004757898859679699,0.006766782142221928,0.1416025459766388,-0.001454781275242567,0.005731855984777212,0.0041257720440626144,0.1645161658525467,0.07881839573383331,-9.814254760742188,-0.8889105319976807,-0.4303024709224701,-0.01679264008998871,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.09778594970703,-14.69892692565918,-0.006686163134872913,-0.006686163134872913,143,13,100
42400,-0.0075142900459468365,0.014743946492671967,0.28407350182533264,0.9898920059204102,-0.004762757569551468,0.006765774451196194,0.14158223569393158,-0.0005974440136924386,0.005125547293573618,0.004135018214583397,0.14055417478084564,0.059982169419527054,-9.814332962036133,-0.8892568945884705,-0.4307493269443512,-0.017606638371944427,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.186668395996094,-14.74194622039795,-0.0050963833928108215,-0.0050963833928108215,143,13,100
42500,-0.00749752065166831,0.014757425524294376,0.2841067612171173,0.9898896217346191,-0.004755523055791855,0.006773552857339382,0.141598641872406,-0.0016908533871173859,0.004033103585243225,0.004570803605020046,0.1492708921432495,0.07621768116950989,-9.823925018310547,-0.8900545239448547,-0.43052342534065247,-0.02156360074877739,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.27564239501953,-14.785015106201172,0.0029489004518836737,0.0029489004518836737,143,13,100
42600,-0.007526153698563576,0.014746777713298798,0.284138560295105,0.9898872971534729,-0.004769049119204283,0.006766179576516151,0.14161445200443268,-0.0012695119949057698,0.005407634191215038,0.0038070494774729013,0.15511833131313324,0.07987430691719055,-9.823404312133789,-0.890480101108551,-0.43109920620918274,-0.025184597820043564,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.364715576171875,-14.828086853027344,0.011902621015906334,0.011902621015906334,143,13,100
42700,-0.007518289145082235,0.0147752296179533,0.2841176688671112,0.9898886680603027,-0.004767098929733038,0.0067808679305016994,0.14160411059856415,-0.0006683972897008061,0.004490467719733715,0.004010707139968872,0.13898345828056335,0.07457422465085983,-9.773408889770508,-0.8910095691680908,-0.4303266108036041,-0.01864856481552124,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.45378875732422,-14.871134757995605,0.0012345175491645932,0.0012345175491645932,143,13,100
42800,-0.007552672177553177,0.014788111671805382,0.28412288427352905,0.9898881912231445,-0.004785046447068453,0.0067847976461052895,0.14160685241222382,-0.0009598443866707385,0.005234148818999529,0.004444199614226818,0.13914746046066284,0.0741729587316513,-9.803739547729492,-0.8912431001663208,-0.43027517199516296,-0.01331455446779728,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.54286193847656,-14.914145469665527,-0.007536474149674177,-0.007536474149674177,143,13,100
42900,-0.007541658356785774,0.014763781800866127,0.28416118025779724,0.9898855686187744,-0.004778003320097923,0.006773443892598152,0.14162573218345642,-0.0009058558498509228,0.005188874900341034,0.0043439241126179695,0.1523124873638153,0.06583625078201294,-9.798669815063477,-0.8920395970344543,-0.430463582277298,-0.016897331923246384,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.632057189941406,-14.957200050354004,-0.0009185461094602942,-0.0009185461094602942,143,13,100
43000,-0.007581808138638735,0.014815297909080982,0.28421449661254883,0.9898815155029297,-0.004801703151315451,0.006795970723032951,0.14165233075618744,-0.0009466362535022199,0.004821686539798975,0.00474155880510807,0.13856251537799835,0.08027131110429764,-9.794681549072266,-0.8912348747253418,-0.4303572475910187,-0.02193194441497326,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.721195220947266,-15.000237464904785,0.008999058045446873,0.008999058045446873,143,13,100
43100,-0.007590104825794697,0.014753122813999653,0.28420573472976685,0.9898823499679565,-0.0048013776540756226,0.006764630321413279,0.14164794981479645,-0.002007471863180399,0.004559870809316635,0.0035818612668663263,0.1261613667011261,0.07291320711374283,-9.783589363098145,-0.8918140530586243,-0.4307605028152466,-0.017802080139517784,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.810279846191406,-15.043295860290527,0.003847526153549552,0.003847526153549552,143,13,100
43200,-0.007610495202243328,0.014763614162802696,0.2842290699481964,0.9898805618286133,-0.004812292288988829,0.006768323481082916,0.14165958762168884,-0.0011762232752516866,0.00507013313472271,0.004191297106444836,0.13431312143802643,0.050413038581609726,-9.798603057861328,-0.8919897675514221,-0.43112868070602417,-0.018327319994568825,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.89954376220703,-15.086359024047852,0.004503685049712658,0.004503685049712658,143,13,100
43300,-0.007599703501909971,0.014740057289600372,0.2842366099357605,0.9898802042007446,-0.004805307369679213,0.006757410243153572,0.14166322350502014,-0.0006282043177634478,0.004990532994270325,0.004600846208631992,0.1496521383523941,0.07259911298751831,-9.823680877685547,-0.8913239240646362,-0.43166571855545044,-0.01776588149368763,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-33.98876953125,-15.129508972167969,0.0042144134640693665,0.0042144134640693665,143,13,100
43400,-0.0076104700565338135,0.014733323827385902,0.2842564880847931,0.9898788332939148,-0.0048102266155183315,0.006753267254680395,0.14167308807373047,-0.0011033043265342712,0.004995035007596016,0.004202011972665787,0.1324676126241684,0.08363742381334305,-9.813880920410156,-0.8912917375564575,-0.43204450607299805,-0.011998600326478481,0.10000000149011612,-0.0,-0.0,-0.0,0.0,0.0,0.0,-34.077842712402344,-15.172703742980957,-0.005280640907585621,-0.005280640907585621,143,13,100
43500,-0.007630609907209873,0.014761681668460369,0.2842693030834198,0.9898778200149536,-0.004822246730327606,0.006765845697373152,0.1416795700788498,-0.001399236498400569,0.005579805932939053,0.0038569218013435602,0.1534302830696106,0.06932427734136581,-9.794825553894043,-0.8909949064254761,-0.43267813324928284,-0.016684040427207947,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.16691589355469,-15.215919494628906,0.003617581445723772,0.003617581445723772,143,13,100
43600,-0.007648013532161713,0.014764068648219109,0.28429433703422546,0.989875853061676,-0.00483111385256052,0.006765733473002911,0.14169201254844666,-0.001673173625022173,0.0044164578430354595,0.004011944867670536,0.14890171587467194,0.056982461363077164,-9.828291893005371,-0.8906555771827698,-0.43269622325897217,-0.017277223989367485,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.25598907470703,-15.259171485900879,0.005457060877233744,0.005457060877233744,143,13,100
43700,-0.007661769166588783,0.01475911121815443,0.28426170349121094,0.9898781776428223,-0.004837460350245237,0.006762383971363306,0.14167587459087372,-0.0007021742640063167,0.004013640806078911,0.0036457569804042578,0.13309542834758759,0.07461084425449371,-9.784147262573242,-0.8905966877937317,-0.4333132803440094,-0.020402440801262856,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.345062255859375,-15.302482604980469,0.014200102537870407,0.014200102537870407,143,13,100
43800,-0.007678823545575142,0.014725947752594948,0.28426897525787354,0.9898777604103088,-0.004843577742576599,0.006744744256138802,0.14167949557304382,-8.999279816634953e-05,0.004667255561798811,0.004356210120022297,0.14000020921230316,0.0800904706120491,-9.798806190490723,-0.8910509943962097,-0.4335806667804718,-0.021813498809933662,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.43413543701172,-15.345827102661133,0.019952185451984406,0.019952185451984406,143,13,100
43900,-0.007670891005545855,0.014716701582074165,0.28425440192222595,0.9898788928985596,-0.004838947206735611,0.00674076471477747,0.14167223870754242,-0.0005218127043917775,0.004997856914997101,0.00396698759868741,0.12816785275936127,0.0802396908402443,-9.776352882385254,-0.8911369442939758,-0.4342845678329468,-0.019988931715488434,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.52320861816406,-15.389225006103516,0.017841488122940063,0.017841488122940063,143,13,100
44000,-0.007652156986296177,0.014689982868731022,0.2842516303062439,0.9898791909217834,-0.004827774129807949,0.006728874519467354,0.14167076349258423,-0.001330302213318646,0.005393310450017452,0.004648334812372923,0.13805879652500153,0.060227278620004654,-9.800479888916016,-0.8909674286842346,-0.43526923656463623,-0.018512239679694176,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.612281799316406,-15.432697296142578,0.01457053143531084,0.01457053143531084,143,13,100
44100,-0.00764903798699379,0.014702003449201584,0.28428003191947937,0.9898771643638611,-0.004827176686376333,0.006734976079314947,0.14168483018875122,-0.0006455201655626297,0.005175817292183638,0.00393889332190156,0.12569616734981537,0.07900938391685486,-9.835785865783691,-0.8916669487953186,-0.43613114953041077,-0.0177345871925354,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.70135498046875,-15.476266860961914,0.013568910770118237,0.013568910770118237,143,13,100
44200,-0.007678564637899399,0.014654340222477913,0.28424271941185,0.9898799657821655,-0.00483829015865922,0.006709383800625801,0.14166638255119324,-0.001634010928682983,0.005496857687830925,0.0047154552303254604,0.14319981634616852,0.07930063456296921,-9.784388542175293,-0.8926607370376587,-0.4365243911743164,-0.021524952724575996,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.79061508178711,-15.519906044006348,0.020647456869482994,0.020647456869482994,143,13,100
44300,-0.007700040936470032,0.014649804681539536,0.28425896167755127,0.9898788332939148,-0.004848653916269541,0.006705579813569784,0.14167451858520508,-0.0015872877556830645,0.005653497762978077,0.004122305661439896,0.15281282365322113,0.08558709174394608,-9.803095817565918,-0.8926365971565247,-0.4371478855609894,-0.02414224110543728,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.879878997802734,-15.563608169555664,0.029210448265075684,0.029210448265075684,143,13,100
44400,-0.007697228342294693,0.014673047699034214,0.2842496633529663,0.9898793697357178,-0.004848875571042299,0.006717304233461618,0.14166992902755737,-0.001648866687901318,0.005378386937081814,0.004051700234413147,0.12209364771842957,0.06908836960792542,-9.837388038635254,-0.8927780985832214,-0.43785426020622253,-0.026065059006214142,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-34.96914291381836,-15.60736083984375,0.03438254073262215,0.03438254073262215,143,13,100
44500,-0.0077233393676579,0.014699983410537243,0.28418299555778503,0.9898838400840759,-0.0048634824343025684,0.006728949025273323,0.14163705706596375,-0.0006264374824240804,0.004789052065461874,0.004031747579574585,0.13027216494083405,0.069368377327919,-9.781389236450195,-0.8926662802696228,-0.4374999403953552,-0.030078867450356483,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.058406829833984,-15.65111255645752,0.04632285609841347,0.04632285609841347,143,13,100
44600,-0.007724882569164038,0.014711510390043259,0.2841457724571228,0.9898865222930908,-0.004864937625825405,0.0067346361465752125,0.14161866903305054,-0.0004984576953575015,0.0056302305310964584,0.003418215084820986,0.14500640332698822,0.06786155700683594,-9.809264183044434,-0.8929849863052368,-0.4380000829696655,-0.02389542944729328,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.14767074584961,-15.694880485534668,0.03763321787118912,0.03763321787118912,143,13,100
44700,-0.007743870839476585,0.014728340320289135,0.28413447737693787,0.9898871183395386,-0.004875487647950649,0.006741648074239492,0.1416131556034088,-0.0013328142231330276,0.004404934123158455,0.0038123808335512877,0.12681274116039276,0.0699855238199234,-9.809532165527344,-0.8931888341903687,-0.43747708201408386,-0.02621934749186039,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.236934661865234,-15.738646507263184,0.045058734714984894,0.045058734714984894,143,13,100
44800,-0.007779195439070463,0.014778225682675838,0.2841218113899231,0.9898878335952759,-0.004896460101008415,0.006763869430869818,0.14160709083080292,-0.0009581033955328166,0.004765207879245281,0.004402555990964174,0.14746378362178802,0.0697893425822258,-9.828756332397461,-0.8934749364852905,-0.43763163685798645,-0.024996981024742126,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.32619857788086,-15.782419204711914,0.04300857335329056,0.04300857335329056,143,13,100
44900,-0.0077653564512729645,0.014781340025365353,0.2841327488422394,0.9898870587348938,-0.004889866802841425,0.006766363047063351,0.14161242544651031,-0.0007593223708681762,0.004812249913811684,0.003850220236927271,0.13697293400764465,0.07102442532777786,-9.80329418182373,-0.8935863971710205,-0.4383161664009094,-0.01813352480530739,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.415550231933594,-15.826220512390137,0.02916215918958187,0.02916215918958187,143,13,100
45000,-0.0077657923102378845,0.014805914834141731,0.2841218113899231,0.9898877143859863,-0.004891785327345133,0.006778521928936243,0.14160706102848053,-0.0008918238454498351,0.0057922895066440105,0.004721451550722122,0.1364341378211975,0.06362118571996689,-9.807458877563477,-0.8936530947685242,-0.4395969808101654,-0.016391221433877945,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.505001068115234,-15.870102882385254,0.02804318070411682,0.02804318070411682,143,13,100
45100,-0.007747367024421692,0.014792642556130886,0.2840958535671234,0.9898895621299744,-0.0048816390335559845,0.00677332142367959,0.14159414172172546,-0.00045068503823131323,0.004728601314127445,0.0041329264640808105,0.14874614775180817,0.05729285255074501,-9.776521682739258,-0.8940871953964233,-0.4407915771007538,-0.016057804226875305,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.59445571899414,-15.914127349853516,0.03226711228489876,0.03226711228489876,143,13,100
45200,-0.007757849991321564,0.014792650938034058,0.28404977917671204,0.989892840385437,-0.0048866719007492065,0.006772695574909449,0.14157137274742126,-0.0010190221946686506,0.0059790159575641155,0.0034842793829739094,0.13036924600601196,0.07476293295621872,-9.801462173461914,-0.8936711549758911,-0.44135794043540955,-0.020249443128705025,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.68388366699219,-15.958244323730469,0.04219921678304672,0.04219921678304672,143,13,100
45300,-0.007803674321621656,0.014764023013412952,0.2840539813041687,0.9898925423622131,-0.004907341208308935,0.006755271926522255,0.14157356321811676,-0.0012547799851745367,0.004613510333001614,0.0036277449689805508,0.13110990822315216,0.06874000281095505,-9.830260276794434,-0.8951783180236816,-0.44173264503479004,-0.019104402512311935,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.773338317871094,-16.002382278442383,0.03969366103410721,0.03969366103410721,143,13,100
45400,-0.007817906327545643,0.014770355075597763,0.28403639793395996,0.9898937940597534,-0.004914774559438229,0.006757443305104971,0.14156493544578552,-0.002112927380949259,0.005318166688084602,0.0037624062970280647,0.14611266553401947,0.07964777201414108,-9.808100700378418,-0.895734429359436,-0.44231608510017395,-0.02150716818869114,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.86284255981445,-16.04660415649414,0.044875212013721466,0.044875212013721466,143,13,100
45500,-0.0078470753505826,0.014803704805672169,0.2840087413787842,0.9898955225944519,-0.004931476432830095,0.006771951913833618,0.14155136048793793,-0.000786922057159245,0.005794623866677284,0.004199097864329815,0.13809019327163696,0.06450144201517105,-9.802153587341309,-0.8960490822792053,-0.44348397850990295,-0.02298596315085888,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-35.95248794555664,-16.09088706970215,0.04879350960254669,0.04879350960254669,143,13,100
45600,-0.007843146100640297,0.014835226349532604,0.28401368856430054,0.9898950457572937,-0.004931779112666845,0.006787819322198629,0.1415538638830185,-0.0012546218931674957,0.005485162138938904,0.004125497303903103,0.13864174485206604,0.08922992646694183,-9.82561206817627,-0.8967432975769043,-0.44349825382232666,-0.029848620295524597,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.04213333129883,-16.13523292541504,0.06458023935556412,0.06458023935556412,143,13,100
45700,-0.007888901978731155,0.01481853798031807,0.283987432718277,0.989896833896637,-0.004953156225383282,0.00677638640627265,0.14154097437858582,-0.001029309118166566,0.005068611353635788,0.0036699408665299416,0.1478036642074585,0.07435983419418335,-9.79826831817627,-0.8970520496368408,-0.44371283054351807,-0.025504084303975105,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.131778717041016,-16.17959213256836,0.057480793446302414,0.057480793446302414,143,13,100
45800,-0.007903093472123146,0.014804920181632042,0.2839815318584442,0.9898972511291504,-0.004959196783602238,0.006768655963242054,0.1415381133556366,-0.001234489376656711,0.004944553133100271,0.004231839440762997,0.13413363695144653,0.05504583939909935,-9.80351448059082,-0.8982886672019958,-0.4443621337413788,-0.025118526071310043,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.221561431884766,-16.223970413208008,0.05804506689310074,0.05804506689310074,143,13,100
45900,-0.007903042249381542,0.01482184138149023,0.2839418351650238,0.9899000525474548,-0.004960233811289072,0.006777132861316204,0.1415184736251831,-0.0008888988522812724,0.005096173845231533,0.004412972833961248,0.1458243876695633,0.06517872214317322,-9.77803897857666,-0.8981916308403015,-0.445616215467453,-0.022891251370310783,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.311397552490234,-16.268461227416992,0.05451356619596481,0.05451356619596481,143,13,100
46000,-0.007932263426482677,0.014883095398545265,0.283949077129364,0.9898991584777832,-0.004979054909199476,0.006805365905165672,0.14152225852012634,-0.0017038705991581082,0.005908081773668528,0.0038977619260549545,0.1486339122056961,0.06250748038291931,-9.787598609924316,-0.8981348276138306,-0.4461522400379181,-0.017235523089766502,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.4012336730957,-16.313058853149414,0.04575580731034279,0.04575580731034279,143,13,100
46100,-0.007956831716001034,0.014891509898006916,0.28394320607185364,0.9898995161056519,-0.004991788882762194,0.0068078069016337395,0.1415194272994995,-0.0009325833525508642,0.004768724553287029,0.003709010314196348,0.15121102333068848,0.07237548381090164,-9.777691841125488,-0.897992730140686,-0.44664129614830017,-0.01565220206975937,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.49106979370117,-16.357690811157227,0.043251097202301025,0.043251097202301025,143,13,100
46200,-0.007949321530759335,0.014893829822540283,0.2838760018348694,0.9899042844772339,-0.004988007713109255,0.006809654179960489,0.14148613810539246,-0.0008066720329225063,0.005060133524239063,0.0032013736199587584,0.1477997750043869,0.07856366783380508,-9.833415031433105,-0.8981172442436218,-0.4477485418319702,-0.01592935621738434,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.58090591430664,-16.402429580688477,0.04454100877046585,0.04454100877046585,143,13,100
46300,-0.007923316210508347,0.01485992781817913,0.2838595509529114,0.9899057149887085,-0.004972683731466532,0.0067947558127343655,0.14147789776325226,-0.00111241708509624,0.0050547863356769085,0.0036104570608586073,0.12706944346427917,0.06813723593950272,-9.826489448547363,-0.8986332416534424,-0.44883331656455994,-0.020931292325258255,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.67074203491211,-16.447263717651367,0.053338002413511276,0.053338002413511276,143,13,100
46400,-0.007934574037790298,0.014874760061502457,0.28387323021888733,0.9899046421051025,-0.004979349672794342,0.00680126529186964,0.14148469269275665,-0.0015026071341708302,0.005387233570218086,0.004026769660413265,0.13247844576835632,0.08175689727067947,-9.798412322998047,-0.8994697332382202,-0.4494161605834961,-0.024741247296333313,0.10000000149011612,-0.0,-0.0,0.0,0.0,0.0,0.0,-36.760677337646484,-16.4921817779541,0.06323350220918655,0.06323350220918655,143,13,100
