timestamp,p_cmd,q_cmd,r_cmd,phi_cmd,theta_cmd,psi_rate_cmd,u_cmd,v_cmd,w_cmd,ax_cmd,ay_cmd,az_cmd,actuator_cmd[0],actuator_cmd[1],actuator_cmd[2],actuator_cmd[3],actuator_cmd[4],actuator_cmd[5],actuator_cmd[6],actuator_cmd[7],actuator_cmd[8],actuator_cmd[9],actuator_cmd[10],actuator_cmd[11],actuator_cmd[12],actuator_cmd[13],actuator_cmd[14],actuator_cmd[15],throttle_cmd,cmd_mask,status,state,ctrl_mode,mode,reset,wp_consume,wp_current,reserved,delta_ts
94100,0.0,0.0,0.0,0.0,0.0,-0.035205185413360596,0.06813590228557587,-0.17425064742565155,0.8680804967880249,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
94200,0.0,0.0,0.0,0.0,0.0,-0.022097118198871613,0.058269258588552475,-0.16505751013755798,0.8276459574699402,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
94300,0.0,0.0,0.0,0.0,0.0,-0.01560162752866745,0.04844338074326515,-0.15221741795539856,0.8104144930839539,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
94400,0.0,0.0,0.0,0.0,0.0,-0.03637097775936127,0.03942682221531868,-0.1460772156715393,0.8198567628860474,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
94500,0.0,0.0,0.0,0.0,0.0,-0.0001638755202293396,0.03029767796397209,-0.13427820801734924,0.8428342342376709,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
94600,0.0,0.0,0.0,0.0,0.0,-0.02479393035173416,0.01794750615954399,-0.12460654973983765,0.855169415473938,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
94700,0.0,0.0,0.0,0.0,0.0,-0.013990923762321472,0.00973418727517128,-0.114818274974823,0.8550039529800415,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
94800,0.0,0.0,0.0,0.0,0.0,0.0006754696369171143,0.0008785490063019097,-0.09846381843090057,0.8451073169708252,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
94900,0.0,0.0,0.0,0.0,0.0,-0.03457486629486084,-0.011884673498570919,-0.09202860295772552,0.8286720514297485,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
95000,0.0,0.0,0.0,0.0,0.0,0.0070609524846076965,-0.024636583402752876,-0.08286772668361664,0.7133011221885681,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
95100,0.0,0.0,0.0,0.0,0.0,-0.02422340214252472,-0.03750835731625557,-0.07034583389759064,0.4139658212661743,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
95200,0.0,0.0,0.0,0.0,0.0,-0.03602027893066406,-0.049135539680719376,-0.06002418324351311,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
95300,0.0,0.0,0.0,0.0,0.0,-0.012445710599422455,-0.060548532754182816,-0.04882144182920456,-0.0055866241455078125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
95400,0.0,0.0,0.0,0.0,0.0,-0.04291944205760956,-0.06824785470962524,-0.042275939136743546,-0.006363868713378906,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
95500,0.0,0.0,0.0,0.0,0.0,-0.0019684061408042908,-0.07502972334623337,-0.03159712255001068,-0.003930091857910156,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
95600,0.0,0.0,0.0,0.0,0.0,-0.031142011284828186,-0.08189689368009567,-0.024400075897574425,-7.200241088867188e-05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
95700,0.0,0.0,0.0,0.0,0.0,-0.00887453556060791,-0.08876525610685349,-0.023030981421470642,0.0015673637390136719,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
95800,0.0,0.0,0.0,0.0,0.0,-0.0053014978766441345,-0.09525924921035767,-0.021326962858438492,0.003756999969482422,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
95900,0.0,0.0,0.0,0.0,0.0,-0.01353524625301361,-0.09954190999269485,-0.021717987954616547,0.005896091461181641,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
96000,0.0,0.0,0.0,0.0,0.0,0.012979693710803986,-0.10484395921230316,-0.020200124010443687,0.007584571838378906,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
96100,0.0,0.0,0.0,0.0,0.0,-0.01912243664264679,-0.10919571667909622,-0.02220224030315876,0.009192466735839844,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
96200,0.0,0.0,0.0,0.0,0.0,0.023287683725357056,-0.11313406378030777,-0.02037876285612583,0.010157108306884766,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
96300,0.0,0.0,0.0,0.0,0.0,-0.013732723891735077,-0.1147061213850975,-0.019759219139814377,0.011426448822021484,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
96400,0.0,0.0,0.0,0.0,0.0,0.014921687543392181,-0.11464632302522659,-0.022928528487682343,0.013177871704101562,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
96500,0.0,0.0,0.0,0.0,0.0,-0.0010993704199790955,-0.11342304199934006,-0.02660934440791607,0.013724803924560547,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
96600,0.0,0.0,0.0,0.0,0.0,0.011599399149417877,-0.10988593846559525,-0.03291234001517296,0.015553474426269531,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
96700,0.0,0.0,0.0,0.0,0.0,0.016389936208724976,-0.10841881483793259,-0.03467972204089165,0.01652812957763672,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
96800,0.0,0.0,0.0,0.0,0.0,0.0013091415166854858,-0.10706310719251633,-0.03896067291498184,0.018312931060791016,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
96900,0.0,0.0,0.0,0.0,0.0,0.024519264698028564,-0.10502651333808899,-0.038050584495067596,0.018568038940429688,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
97000,0.0,0.0,0.0,0.0,0.0,-0.0037342682480812073,-0.10193630307912827,-0.03934521600604057,0.021091461181640625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
97100,0.0,0.0,0.0,0.0,0.0,0.027111656963825226,-0.09959342330694199,-0.03669968247413635,0.022408485412597656,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
97200,0.0,0.0,0.0,0.0,0.0,-0.006742216646671295,-0.09477508813142776,-0.037096038460731506,0.024283409118652344,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
97300,0.0,0.0,0.0,0.0,0.0,0.03176860511302948,-0.08759512007236481,-0.033234212547540665,0.02414560317993164,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
97400,0.0,0.0,0.0,0.0,0.0,-0.0035046786069869995,-0.07963398098945618,-0.03234638273715973,0.02659130096435547,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
97500,0.0,0.0,0.0,0.0,0.0,0.023063570261001587,-0.07626946270465851,-0.027435246855020523,0.02801990509033203,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
97600,0.0,0.0,0.0,0.0,0.0,-0.010506212711334229,-0.07520286738872528,-0.02696578949689865,0.027964115142822266,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
97700,0.0,0.0,0.0,0.0,0.0,0.03431413322687149,-0.07381369173526764,-0.022001542150974274,0.02538585662841797,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
97800,0.0,0.0,0.0,0.0,0.0,-0.008829645812511444,-0.07034394145011902,-0.021532122045755386,0.025094032287597656,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
97900,0.0,0.0,0.0,0.0,0.0,0.027001872658729553,-0.06734652817249298,-0.019203996285796165,0.02226400375366211,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
98000,0.0,0.0,0.0,0.0,0.0,-0.008033961057662964,-0.06119975447654724,-0.023121431469917297,0.021124839782714844,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
98100,0.0,0.0,0.0,0.0,0.0,-0.0030310824513435364,-0.05769389122724533,-0.022893618792295456,0.017867088317871094,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
98200,0.0,0.0,0.0,0.0,0.0,-0.012903660535812378,-0.0539407916367054,-0.029298288747668266,0.014795780181884766,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
98300,0.0,0.0,0.0,0.0,0.0,-0.019890591502189636,-0.0479050874710083,-0.03239817172288895,0.01215362548828125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
98400,0.0,0.0,0.0,0.0,0.0,0.007231011986732483,-0.040177516639232635,-0.03823494538664818,0.012562751770019531,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
98500,0.0,0.0,0.0,0.0,0.0,-0.0408785417675972,-0.03940363600850105,-0.04784969612956047,0.012562751770019531,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
98600,0.0,0.0,0.0,0.0,0.0,0.0032503902912139893,-0.0421697273850441,-0.05919118970632553,0.01032876968383789,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
98700,0.0,0.0,0.0,0.0,0.0,-0.050489120185375214,-0.04317285493016243,-0.073462575674057,0.01015472412109375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
98800,0.0,0.0,0.0,0.0,0.0,0.013341940939426422,-0.03952240198850632,-0.07799194008111954,0.008623123168945312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
98900,0.0,0.0,0.0,0.0,0.0,0.005453713238239288,-0.037878163158893585,-0.08947360515594482,0.009894847869873047,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
99000,0.0,0.0,0.0,0.0,0.0,-0.01176975667476654,-0.04046858847141266,-0.09746301174163818,0.009737014770507812,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
99100,0.0,0.0,0.0,0.0,0.0,0.03766670823097229,-0.03866225481033325,-0.10526770353317261,0.007654666900634766,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
99200,0.0,0.0,0.0,0.0,0.0,-0.02029500901699066,-0.03834770619869232,-0.116656593978405,0.008223533630371094,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
99300,0.0,0.0,0.0,0.0,0.0,0.024904869496822357,-0.037360310554504395,-0.12326528877019882,0.008183479309082031,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
99400,0.0,0.0,0.0,0.0,0.0,0.017568692564964294,-0.04033059626817703,-0.1358296126127243,0.008667469024658203,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
99500,0.0,0.0,0.0,0.0,0.0,-0.008241012692451477,-0.04538190737366676,-0.14524531364440918,0.008639335632324219,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
99600,0.0,0.0,0.0,0.0,0.0,0.040741488337516785,-0.04613986238837242,-0.15204907953739166,0.00774383544921875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
99700,0.0,0.0,0.0,0.0,0.0,-0.005526095628738403,-0.04972440376877785,-0.161555677652359,0.01118612289428711,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
99800,0.0,0.0,0.0,0.0,0.0,0.007058717310428619,-0.04795696958899498,-0.1677788943052292,0.011897563934326172,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
99900,0.0,0.0,0.0,0.0,0.0,0.04954822361469269,-0.04299565404653549,-0.173819437623024,0.00929880142211914,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
100000,0.0,0.0,0.0,0.0,0.0,0.03852173686027527,-0.04044444486498833,-0.18399375677108765,0.01067495346069336,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
100100,0.0,0.0,0.0,0.0,0.0,-0.03971543163061142,-0.0453357957303524,-0.19390888512134552,0.013589859008789062,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
100200,0.0,0.0,0.0,0.0,0.0,-0.06894100457429886,-0.05126485601067543,-0.20064450800418854,0.01485300064086914,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
100300,0.0,0.0,0.0,0.0,0.0,-0.02472545951604843,-0.05178644508123398,-0.20139823853969574,0.01590108871459961,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
100400,0.0,0.0,0.0,0.0,0.0,0.02571944147348404,-0.049535948783159256,-0.19898110628128052,0.013026714324951172,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
100500,0.0,0.0,0.0,0.0,0.0,0.01813650131225586,-0.049574948847293854,-0.199143648147583,0.011983394622802734,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
100600,0.0,0.0,0.0,0.0,0.0,-0.00867653638124466,-0.047978293150663376,-0.20407575368881226,0.010063648223876953,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
100700,0.0,0.0,0.0,0.0,0.0,-0.012679100036621094,-0.039909474551677704,-0.2089606523513794,0.008350849151611328,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
100800,0.0,0.0,0.0,0.0,0.0,-0.006772764027118683,-0.02619514986872673,-0.20995554327964783,0.006321907043457031,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
100900,0.0,0.0,0.0,0.0,0.0,0.009764358401298523,-0.009032814763486385,-0.20842093229293823,0.006438732147216797,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
101000,0.0,0.0,0.0,0.0,0.0,0.02089865505695343,0.0062843612395226955,-0.20524396002292633,0.006977081298828125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
101100,0.0,0.0,0.0,0.0,0.0,0.023913569748401642,0.020913518965244293,-0.20249880850315094,0.006190776824951172,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
101200,0.0,0.0,0.0,0.0,0.0,0.020613521337509155,0.03577934205532074,-0.2003462016582489,0.006312847137451172,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
101300,0.0,0.0,0.0,0.0,0.0,0.018277689814567566,0.04847519472241402,-0.19870655238628387,0.006493091583251953,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
101400,0.0,0.0,0.0,0.0,0.0,0.017498880624771118,0.05696295201778412,-0.19684380292892456,0.006675243377685547,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
101500,0.0,0.0,0.0,0.0,0.0,0.02069469541311264,0.0646219551563263,-0.19570226967334747,0.006562232971191406,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
101600,0.0,0.0,0.0,0.0,0.0,0.02066042274236679,0.0731368213891983,-0.19583991169929504,0.0058917999267578125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
101700,0.0,0.0,0.0,0.0,0.0,0.016502588987350464,0.08039162307977676,-0.19554060697555542,0.00589752197265625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
101800,0.0,0.0,0.0,0.0,0.0,0.01537267118692398,0.08629310131072998,-0.19328440725803375,0.006293296813964844,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
101900,0.0,0.0,0.0,0.0,0.0,0.01161627471446991,0.09025799483060837,-0.1900511384010315,0.006047248840332031,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
102000,0.0,0.0,0.0,0.0,0.0,0.010017715394496918,0.0915103405714035,-0.18413855135440826,0.006112098693847656,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
102100,0.0,0.0,0.0,0.0,0.0,0.006869584321975708,0.09171778708696365,-0.1777583658695221,0.006578922271728516,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
102200,0.0,0.0,0.0,0.0,0.0,0.004721321165561676,0.09300465136766434,-0.17394696176052094,0.006150245666503906,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
102300,0.0,0.0,0.0,0.0,0.0,0.004216879606246948,0.09326159209012985,-0.16920606791973114,0.006804943084716797,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
102400,0.0,0.0,0.0,0.0,0.0,-0.0018150731921195984,0.08899453282356262,-0.16068147122859955,0.008391857147216797,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
102500,0.0,0.0,0.0,0.0,0.0,-0.0004591420292854309,0.08299499750137329,-0.15387526154518127,0.007282257080078125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
102600,0.0,0.0,0.0,0.0,0.0,0.0011359527707099915,0.07916387170553207,-0.14979204535484314,0.008985042572021484,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
102700,0.0,0.0,0.0,0.0,0.0,0.0048351287841796875,0.07563487440347672,-0.14307771623134613,0.009141921997070312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
102800,0.0,0.0,0.0,0.0,0.0,0.006713494658470154,0.06988215446472168,-0.13626296818256378,0.008283615112304688,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
102900,0.0,0.0,0.0,0.0,0.0,0.002358444035053253,0.06576264649629593,-0.13439390063285828,0.008311271667480469,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
103000,0.0,0.0,0.0,0.0,0.0,-0.00346306711435318,0.06581833958625793,-0.13609319925308228,0.007378101348876953,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
103100,0.0,0.0,0.0,0.0,0.0,-0.004397556185722351,0.06466057151556015,-0.13569624722003937,0.007285594940185547,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
103200,0.0,0.0,0.0,0.0,0.0,0.00042751431465148926,0.05985791236162186,-0.13149701058864594,0.007243633270263672,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
103300,0.0,0.0,0.0,0.0,0.0,0.004914291203022003,0.056309595704078674,-0.12854048609733582,0.005856513977050781,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
103400,0.0,0.0,0.0,0.0,0.0,0.005104467272758484,0.056727491319179535,-0.1271149069070816,0.0054073333740234375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
103500,0.0,0.0,0.0,0.0,0.0,0.0066345930099487305,0.05737299844622612,-0.12445151060819626,0.0050106048583984375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
103600,0.0,0.0,0.0,0.0,0.0,0.006849318742752075,0.05453924089670181,-0.11876838654279709,0.004513263702392578,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
103700,0.0,0.0,0.0,0.0,0.0,0.009121261537075043,0.05077539384365082,-0.11165288090705872,0.004506111145019531,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
103800,0.0,0.0,0.0,0.0,0.0,0.009255260229110718,0.04721786454319954,-0.10598879307508469,0.005090236663818359,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
103900,0.0,0.0,0.0,0.0,0.0,0.0017407163977622986,0.039925944060087204,-0.09871803224086761,0.005340099334716797,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
104000,0.0,0.0,0.0,0.0,0.0,0.0038446858525276184,0.0320325568318367,-0.08932701498270035,0.006274223327636719,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
104100,0.0,0.0,0.0,0.0,0.0,0.00987071543931961,0.029891362413764,-0.0799383744597435,0.006188869476318359,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
104200,0.0,0.0,0.0,0.0,0.0,0.007946081459522247,0.030400054529309273,-0.07163149118423462,0.006695270538330078,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
104300,0.0,0.0,0.0,0.0,0.0,0.006938241422176361,0.028923407196998596,-0.06409242004156113,0.007454395294189453,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
104400,0.0,0.0,0.0,0.0,0.0,0.0073232501745224,0.026635123416781425,-0.0564613901078701,0.007915496826171875,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
104500,0.0,0.0,0.0,0.0,0.0,0.005240477621555328,0.023734642192721367,-0.05172327160835266,0.008844852447509766,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
104600,0.0,0.0,0.0,0.0,0.0,0.0023128464818000793,0.016968071460723877,-0.04905667528510094,0.009998798370361328,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
104700,0.0,0.0,0.0,0.0,0.0,0.0034916773438453674,0.009797144681215286,-0.04419761523604393,0.009457588195800781,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,5,0,0,0,0,100
