timestamp,iTOW,year,month,day,hour,min,sec,valid,tAcc,nano,fixType,flags,reserved1,numSV,lon,lat,height,hMSL,hAcc,vAcc,velN,velE,velD,gSpeed,heading,sAcc,headingAcc,pDOP,reserved2,delta_ts
160294,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168006,302677263,35306,0,2529,5823,-234,223,153,0,0,837,0,0,0,98
160394,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168008,302677263,35269,0,2530,5823,-35,54,71,0,0,751,0,0,0,100
160494,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168012,302677259,35179,0,2531,5827,-202,131,204,0,0,812,0,0,0,100
160594,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168015,302677255,35196,0,2532,5831,-266,250,87,0,0,866,0,0,0,100
160694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168014,302677257,35282,0,2534,5835,193,39,37,0,0,788,0,0,0,100
160794,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168013,302677260,35221,0,2537,5841,217,-183,-38,0,0,932,0,0,0,100
160896,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168015,302677255,35212,0,2539,5846,-378,204,-68,0,0,904,0,0,0,102
160996,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168015,302677259,35201,0,2542,5852,202,117,52,0,0,737,0,0,0,100
161094,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168016,302677258,35220,0,2545,5858,-57,43,1,0,0,909,0,0,0,98
161194,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168020,302677256,35102,0,2547,5864,-108,200,24,0,0,827,0,0,0,100
161294,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168018,302677258,35273,0,2550,5864,74,75,-99,0,0,579,0,0,0,100
161394,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168014,302677252,35399,0,2552,5859,-536,-334,-80,0,0,663,0,0,0,100
161494,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168014,302677252,35423,0,2556,5865,82,140,-138,0,0,586,0,0,0,100
161596,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168010,302677254,35571,0,2559,5865,92,-166,-186,0,0,856,0,0,0,102
161694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168010,302677252,35562,0,2561,5866,-107,-27,-271,0,0,606,0,0,0,98
161796,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168009,302677256,35658,0,2559,5857,361,42,-97,0,0,730,0,0,0,102
161894,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168008,302677258,35663,0,2561,5862,-11,-208,-129,0,0,749,0,0,0,98
161996,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168012,302677257,35504,0,2562,5862,-75,9,4,0,0,869,0,0,0,102
162096,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168011,302677259,35548,0,2563,5861,68,-10,157,0,0,613,0,0,0,100
162194,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168012,302677261,35432,0,2564,5861,130,-59,397,0,0,597,0,0,0,98
162296,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168014,302677263,35256,0,2563,5851,110,-37,548,0,0,583,0,0,0,102
162396,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168008,302677264,35417,0,2564,5858,-55,-188,651,0,0,566,0,0,0,100
162496,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168014,302677263,35012,0,2562,5852,-28,44,831,0,0,595,0,0,0,100
162596,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168013,302677262,35044,0,2557,5840,-131,120,819,0,0,623,0,0,0,100
162694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168011,302677265,34966,0,2556,5839,244,-92,935,0,0,591,0,0,0,98
162794,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168012,302677263,34832,0,2557,5841,-179,-131,832,0,0,594,0,0,0,100
162894,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168010,302677263,34836,0,2559,5845,43,0,755,0,0,590,0,0,0,100
162994,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168012,302677259,34708,0,2559,5840,-227,138,735,0,0,679,0,0,0,100
163094,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168009,302677259,34695,0,2559,5839,4,-64,808,0,0,583,0,0,0,100
163194,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168011,302677257,34591,0,2557,5834,-348,93,758,0,0,671,0,0,0,100
163294,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168008,302677259,34414,0,2556,5833,18,-204,830,0,0,568,0,0,0,100
163396,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168006,302677259,34400,0,2558,5836,-16,-18,821,0,0,597,0,0,0,102
163492,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168008,302677260,34264,0,2559,5839,72,138,882,0,0,612,0,0,0,96
163596,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168009,302677261,34115,0,2562,5844,-16,90,888,0,0,612,0,0,0,104
163694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168003,302677263,34082,0,2562,5847,-42,-300,816,0,0,558,0,0,0,98
163796,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168004,302677264,33941,0,2563,5849,58,65,975,0,0,603,0,0,0,102
163894,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168006,302677262,33828,0,2564,5853,-188,62,947,0,0,634,0,0,0,98
163996,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168008,302677265,33708,0,2565,5856,211,81,875,0,0,604,0,0,0,102
164094,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168006,302677267,33619,0,2568,5862,172,-193,856,0,0,590,0,0,0,98
164196,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168011,302677266,33370,0,2569,5863,32,146,899,0,0,625,0,0,0,102
164294,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168006,302677267,33388,0,2569,5864,-49,-365,793,0,0,553,0,0,0,98
164396,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168007,302677269,33200,0,2568,5860,-13,110,954,0,0,615,0,0,0,102
164494,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168010,302677274,33013,0,2565,5852,274,120,849,0,0,606,0,0,0,98
164594,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168013,302677274,32876,0,2564,5853,-48,137,894,0,0,624,0,0,0,100
164694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168011,302677279,32809,0,2561,5855,378,-168,846,0,0,609,0,0,0,100
164794,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168011,302677274,32715,0,2560,5856,-488,-111,1123,0,0,640,0,0,0,100
164894,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168017,302677279,32407,0,2557,5848,411,179,840,0,0,609,0,0,0,100
164994,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168015,302677278,32478,0,2558,5849,-150,-97,951,0,0,600,0,0,0,100
165094,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168017,302677280,32262,0,2556,5846,187,38,902,0,0,596,0,0,0,100
165194,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168014,302677282,32309,0,2558,5850,188,-53,939,0,0,593,0,0,0,100
165294,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168019,302677280,32103,0,2555,5841,-105,131,977,0,0,627,0,0,0,100
165396,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168015,302677281,32167,0,2554,5843,18,-178,1060,0,0,578,0,0,0,102
165494,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168020,302677280,31867,0,2553,5834,177,163,1017,0,0,611,0,0,0,98
165594,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168016,302677283,31912,0,2553,5839,221,-62,1015,0,0,597,0,0,0,100
165694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168019,302677281,31694,0,2553,5835,-30,76,1070,0,0,621,0,0,0,100
165794,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168016,302677282,31688,0,2553,5841,-91,-169,1014,0,0,593,0,0,0,100
165894,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168016,302677281,31619,0,2553,5842,-5,142,1048,0,0,625,0,0,0,100
165994,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168017,302677281,31468,0,2553,5845,73,-35,993,0,0,602,0,0,0,100
166092,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168015,302677279,31585,0,2554,5847,-263,166,1034,0,0,682,0,0,0,98
166196,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168015,302677282,31440,0,2555,5851,137,-88,927,0,0,603,0,0,0,104
166294,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168014,302677277,31428,0,2555,5853,-478,37,992,0,0,694,0,0,0,98
166396,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168015,302677281,31219,0,2552,5843,205,70,853,0,0,617,0,0,0,102
166494,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168012,302677279,31295,0,2553,5844,-356,-222,877,0,0,623,0,0,0,98
166594,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168013,302677282,31149,0,2554,5844,279,108,843,0,0,635,0,0,0,100
166694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168006,302677285,31169,0,2556,5848,-8,-454,786,0,0,570,0,0,0,100
166796,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168006,302677284,31179,0,2556,5847,-2,110,852,0,0,641,0,0,0,102
166896,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168007,302677286,30968,0,2554,5840,100,3,803,0,0,617,0,0,0,100
166996,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168005,302677284,30982,0,2554,5840,-282,-32,870,0,0,664,0,0,0,100
167094,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168002,302677286,30926,0,2555,5843,51,-97,781,0,0,608,0,0,0,98
167196,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168001,302677285,30831,0,2556,5847,-65,-142,911,0,0,610,0,0,0,102
167296,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167999,302677286,30788,0,2557,5851,-39,-86,858,0,0,617,0,0,0,100
167394,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168001,302677286,30655,0,2559,5854,-76,256,797,0,0,674,0,0,0,98
167494,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168000,302677287,30580,0,2560,5858,-106,-120,807,0,0,615,0,0,0,100
167594,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168000,302677284,30493,0,2561,5861,-377,128,715,0,0,735,0,0,0,100
167694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168000,302677287,30326,0,2562,5864,38,2,657,0,0,625,0,0,0,100
167796,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167999,302677287,30369,0,2563,5870,-120,75,582,0,0,672,0,0,0,102
167894,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168000,302677287,30124,0,2564,5873,-114,-193,595,0,0,594,0,0,0,98
167996,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167999,302677288,30033,0,2565,5877,67,-57,799,0,0,617,0,0,0,102
168096,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167998,302677288,29994,0,2567,5882,-19,86,827,0,0,644,0,0,0,100
168194,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167996,302677289,29907,0,2565,5874,20,-40,907,0,0,621,0,0,0,98
168294,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167995,302677289,29845,0,2564,5871,-135,56,898,0,0,655,0,0,0,100
168394,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167992,302677293,29808,0,2562,5868,246,65,814,0,0,623,0,0,0,100
168496,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167993,302677293,29723,0,2562,5869,-76,106,364,0,0,697,0,0,0,102
168594,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167993,302677293,29792,0,2561,5869,-137,223,-44,0,0,794,0,0,0,98
168694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167993,302677295,29782,0,2561,5870,113,57,93,0,0,645,0,0,0,100
168796,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167994,302677295,29810,0,2562,5873,-13,82,95,0,0,725,0,0,0,102
168896,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167993,302677298,29795,0,2561,5867,196,-4,127,0,0,720,0,0,0,100
168994,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167990,302677300,29874,0,2561,5863,187,-89,118,0,0,789,0,0,0,98
169094,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167989,302677301,29868,0,2561,5860,101,-24,95,0,0,713,0,0,0,100
169194,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167989,302677303,29895,0,2562,5857,202,36,282,0,0,638,0,0,0,100
169294,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167989,302677303,29919,0,2562,5858,120,70,405,0,0,628,0,0,0,100
169394,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167988,302677303,29894,0,2561,5856,80,-100,385,0,0,594,0,0,0,100
169494,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167989,302677302,29912,0,2560,5855,21,-31,332,0,0,600,0,0,0,100
169594,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167991,302677300,29964,0,2560,5858,-22,83,374,0,0,650,0,0,0,100
169694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198167995,302677297,29936,0,2560,5856,0,-31,459,0,0,589,0,0,0,100
169794,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168001,302677295,29984,0,2554,5855,215,93,440,0,0,620,0,0,0,100
169896,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168005,302677293,29999,0,2551,5861,168,43,465,0,0,632,0,0,0,102
169992,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168009,302677291,29951,0,2548,5865,27,-6,417,0,0,604,0,0,0,96
170096,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168011,302677290,29972,0,2546,5868,-39,42,383,0,0,624,0,0,0,104
170194,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168014,302677288,29934,0,2542,5870,-159,10,341,0,0,656,0,0,0,98
170296,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168016,302677286,29889,0,2539,5872,-145,10,376,0,0,645,0,0,0,102
170394,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168019,302677285,29820,0,2535,5874,-136,58,359,0,0,667,0,0,0,98
170496,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168022,302677285,29747,0,2534,5879,-5,67,378,0,0,625,0,0,0,102
170594,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168023,302677286,29707,0,2535,5878,6,2,316,0,0,596,0,0,0,98
170694,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168024,302677285,29696,0,2536,5879,-61,7,298,0,0,629,0,0,0,100
170798,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168025,302677287,29676,0,2537,5880,106,-79,204,0,0,623,0,0,0,104
170896,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168026,302677286,29642,0,2538,5880,28,-70,256,0,0,563,0,0,0,98
170996,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168030,302677287,29650,0,2539,5881,208,165,85,0,0,684,0,0,0,100
171096,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168034,302677284,29585,0,2539,5882,-90,-48,28,0,0,734,0,0,0,100
171196,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168038,302677281,29644,0,2539,5881,-70,19,37,0,0,836,0,0,0,100
171296,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168041,302677281,29640,0,2538,5881,151,3,-67,0,0,809,0,0,0,100
171396,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168045,302677279,29619,0,2538,5880,-30,5,-92,0,0,598,0,0,0,100
171496,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168049,302677277,29626,0,2537,5880,-44,-45,-89,0,0,618,0,0,0,100
171596,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168052,302677277,29613,0,2538,5879,108,26,-135,0,0,689,0,0,0,100
171696,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168056,302677275,29655,0,2537,5879,62,-30,-125,0,0,692,0,0,0,100
171798,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168060,302677274,29643,0,2537,5878,65,-46,-90,0,0,743,0,0,0,102
171896,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168063,302677272,29677,0,2536,5878,30,-24,-165,0,0,622,0,0,0,98
171998,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168068,302677270,29677,0,2536,5877,39,-13,-156,0,0,625,0,0,0,102
172096,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168071,302677267,29702,0,2535,5877,-51,-25,-129,0,0,609,0,0,0,98
172198,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168075,302677265,29718,0,2535,5876,25,4,-92,0,0,610,0,0,0,102
172296,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168079,302677263,29720,0,2535,5876,8,-3,-74,0,0,600,0,0,0,98
172398,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168082,302677260,29730,0,2534,5875,-35,-43,-67,0,0,612,0,0,0,102
172496,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168085,302677256,29757,0,2534,5875,-84,-29,-21,0,0,746,0,0,0,98
172594,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168088,302677254,29829,0,2534,5875,-34,121,-65,0,0,582,0,0,0,98
172696,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168092,302677252,29812,0,2533,5874,52,-59,-20,0,0,782,0,0,0,102
172794,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168094,302677250,29852,0,2532,5872,86,12,-14,0,0,772,0,0,0,98
172896,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1198168096,302677249,29896,0,2531,5872,105,-70,11,0,0,814,0,0,0,102
