timestamp,mag_x,mag_y,mag_z,delta_ts
34810,0.18546052277088165,-0.05689671263098717,0.1653394252061844,10
34820,0.18473048508167267,-0.05592965707182884,0.1621733158826828,10
34830,0.1854601353406906,-0.05611128360033035,0.16536839306354523,10
34840,0.18492713570594788,-0.05533406883478165,0.16506601870059967,10
34850,0.1863361895084381,-0.05538942292332649,0.16286809742450714,10
34860,0.18550068140029907,-0.055627599358558655,0.16379491984844208,10
34870,0.1852300614118576,-0.0551040917634964,0.16380783915519714,10
34880,0.18555757403373718,-0.055159881711006165,0.16158433258533478,10
34890,0.1862957626581192,-0.056134916841983795,0.16443189978599548,10
34900,0.18581201136112213,-0.05592922493815422,0.16219887137413025,10
34910,0.18496018648147583,-0.05615142732858658,0.16376283764839172,10
34920,0.18661487102508545,-0.055659107863903046,0.16254626214504242,10
34930,0.18514934182167053,-0.05685689300298691,0.1669258177280426,10
34940,0.18261535465717316,-0.05388396978378296,0.16028809547424316,10
34950,0.18365687131881714,-0.055414456874132156,0.1618485003709793,10
34960,0.185287207365036,-0.05515998601913452,0.16157793998718262,10
34970,0.18579530715942383,-0.0551278293132782,0.16286496818065643,10
34980,0.18577922880649567,-0.0556354746222496,0.16348275542259216,10
34990,0.18581201136112213,-0.05592922493815422,0.16219887137413025,10
35000,0.18604974448680878,-0.05589717626571655,0.1634794920682907,10
35010,0.1852061003446579,-0.056127361953258514,0.1647249013185501,10
35020,0.18579556047916412,-0.05565144494175911,0.1628456562757492,10
35030,0.1863364577293396,-0.055913038551807404,0.16284878551959991,10
35040,0.186057910323143,-0.055905163288116455,0.16316093504428864,10
35050,0.18577080965042114,-0.05510387569665909,0.16382062435150146,10
35060,0.18574632704257965,-0.05507991835474968,0.1647762954235077,10
35070,0.18626298010349274,-0.055841170251369476,0.1657157689332962,10
35080,0.1847064048051834,-0.05669112503528595,0.16310001909732819,10
35090,0.18555019795894623,-0.056722741574048996,0.16184496879577637,10
35100,0.1846403032541275,-0.05505639314651489,0.16570639610290527,10
35110,0.18317285180091858,-0.054685141891241074,0.1596347987651825,10
35120,0.18314097821712494,-0.056224048137664795,0.1608511060476303,10
35130,0.1852061003446579,-0.056127361953258514,0.1647249013185501,10
35140,0.18493597209453583,-0.05665108934044838,0.16469919681549072,10
35150,0.1849355697631836,-0.05586566776037216,0.16472816467285156,10
35160,0.1849442422389984,-0.05692088603973389,0.16437098383903503,10
35170,0.1857464462518692,-0.055341728031635284,0.16476663947105408,10
35180,0.18496005237102509,-0.05588962510228157,0.16377249360084534,10
35190,0.18628747761249542,-0.055865127593278885,0.16476011276245117,10
35200,0.185722216963768,-0.05584138631820679,0.16570298373699188,10
35210,0.1849520206451416,-0.056143440306186676,0.1640813946723938,10
35220,0.18607304990291595,-0.05356486141681671,0.1626107096672058,10
35230,0.18501706421375275,-0.05568370968103409,0.16155225038528442,10
35240,0.18573841452598572,-0.05559554696083069,0.16507552564144135,10
35250,0.18502601981163025,-0.05726254731416702,0.16117575764656067,10
35260,0.18492688238620758,-0.05481044948101044,0.1650853157043457,10
35270,0.18577857315540314,-0.054326437413692474,0.16353103518486023,10
35280,0.18491068482398987,-0.05505628511309624,0.16571277379989624,10
35290,0.18494345247745514,-0.055350035429000854,0.1644289195537567,10
35300,0.1831074059009552,-0.05435945466160774,0.16219289600849152,10
35310,0.18466545641422272,-0.05638938769698143,0.16470246016979218,10
35320,0.18464042246341705,-0.0553182028234005,0.16569674015045166,10
35330,0.18541905283927917,-0.055547744035720825,0.16698047518730164,10
35340,0.18545183539390564,-0.05584149435162544,0.16569659113883972,10
35350,0.1852141171693802,-0.05587354302406311,0.16441600024700165,10
35360,0.184672549366951,-0.054302915930747986,0.1644611358642578,10
35370,0.18635238707065582,-0.055143583565950394,0.1622406244277954,10
35380,0.18474695086479187,-0.056207433342933655,0.16152654588222504,10
35390,0.18443509936332703,-0.054858576506376266,0.16316121816635132,10
35400,0.18600893020629883,-0.05585724860429764,0.1650722622871399,10
35410,0.1860411912202835,-0.05510376766324043,0.16382701694965363,10
35420,0.18550081551074982,-0.05588940903544426,0.16378527879714966,10
35430,0.18465663492679596,-0.0550723671913147,0.16506928205490112,10
35440,0.18629483878612518,-0.05430226773023605,0.16449947655200958,10
35450,0.18523795902729034,-0.05458845570683479,0.1635085940361023,10
35460,0.18349234759807587,-0.05499475449323654,0.1577201932668686,10
35470,0.1836158037185669,-0.05485090985894203,0.1634605973958969,10
35480,0.18609069287776947,-0.056198906153440475,0.16187705099582672,10
35490,0.18581201136112213,-0.05592922493815422,0.16219887137413025,10
35500,0.18659038841724396,-0.05563515052199364,0.16350193321704865,10
35510,0.18468967080116272,-0.055889733135700226,0.16376610100269318,10
35520,0.18518173694610596,-0.05636521428823471,0.16567090153694153,10
35530,0.18518120050430298,-0.05531798675656319,0.1657095104455948,10
35540,0.18577922880649567,-0.0556354746222496,0.16348275542259216,10
35550,0.18547698855400085,-0.05717449262738228,0.16469267010688782,10
35560,0.1849762499332428,-0.05564378574490547,0.1631450355052948,10
35570,0.18498389422893524,-0.054604534059762955,0.16286510229110718,10
35580,0.18576355278491974,-0.056928545236587524,0.16407160460948944,10
35590,0.18496769666671753,-0.05485037341713905,0.16349254548549652,10
35600,0.1857386827468872,-0.0561191588640213,0.1650562286376953,10
35610,0.1857958287000656,-0.05617505684494972,0.16282635927200317,10
35620,0.18520675599575043,-0.05743640661239624,0.16467663645744324,10
35630,0.1824033111333847,-0.05629623681306839,0.15796491503715515,10
35640,0.1849517524242401,-0.05561982840299606,0.16410070657730103,10
35650,0.1852545589208603,-0.05512804538011551,0.1628521829843521,10
35660,0.18632064759731293,-0.05694429948925972,0.1634472757577896,10
35670,0.18546830117702484,-0.056119270622730255,0.16504983603954315,10
35680,0.18509896099567413,-0.05628717690706253,0.15834738314151764,10
35690,0.1853945553302765,-0.055523790419101715,0.16793614625930786,10
35700,0.18473035097122192,-0.05566784739494324,0.1621829718351364,10
35710,0.1849355697631836,-0.05586566776037216,0.16472816467285156,10
35720,0.1844770908355713,-0.05725477635860443,0.16148154437541962,10
35730,0.18498468399047852,-0.05617538094520569,0.1628071814775467,10
35740,0.18545223772525787,-0.05662691593170166,0.16566763818264008,10
35750,0.18550081551074982,-0.05588940903544426,0.16378527879714966,10
35760,0.18547619879245758,-0.055603642016649246,0.1647505909204483,10
35770,0.1860010325908661,-0.05637287721037865,0.16537150740623474,10
35780,0.184665709733963,-0.05691300705075264,0.16468316316604614,10
35790,0.18468163907527924,-0.05614354833960533,0.16407500207424164,10
35800,0.18313230574131012,-0.05516883358359337,0.16120825707912445,10
35810,0.18386206030845642,-0.05561227351427078,0.16439369320869446,10
35820,0.18445996940135956,-0.05566795542836189,0.16217657923698425,10
35830,0.18440309166908264,-0.056135669350624084,0.16438716650009155,10
35840,0.18661487102508545,-0.055659107863903046,0.16254626214504242,10
35850,0.1857631653547287,-0.05614311620593071,0.16410057246685028,10
35860,0.18580397963523865,-0.056183043867349625,0.1625077873468399,10
35870,0.18635277450084686,-0.05592900887131691,0.16221165657043457,10
35880,0.1849597841501236,-0.05536600947380066,0.16379180550575256,10
35890,0.18492726981639862,-0.05559587478637695,0.16505636274814606,10
35900,0.1852954924106598,-0.05542978271842003,0.16124972701072693,10
35910,0.18489475548267365,-0.05582574009895325,0.16632094979286194,10
35920,0.18465636670589447,-0.05454874783754349,0.16508857905864716,10
35930,0.18604157865047455,-0.05588919296860695,0.16379804909229279,10
35940,0.1865902543067932,-0.05537334457039833,0.16351158916950226,10
35950,0.18490304052829742,-0.05609552934765816,0.16599272191524506,10
35960,0.18566520512104034,-0.05604729428887367,0.167923241853714,10
35970,0.18295171856880188,-0.05525678023695946,0.15769776701927185,10
35980,0.1844843327999115,-0.055430106818675995,0.16123056411743164,10
35990,0.18497586250305176,-0.054858360439538956,0.16317398846149445,10
36000,0.18527139723300934,-0.05619124323129654,0.1621764451265335,10
36010,0.18495215475559235,-0.05640524998307228,0.16407173871994019,10
36020,0.18604987859725952,-0.05615897849202156,0.1634698361158371,10
36030,0.18493518233299255,-0.055080242455005646,0.1647571176290512,10
36040,0.1849191039800644,-0.05558788776397705,0.16537491977214813,10
36050,0.18472245335578918,-0.056183476001024246,0.16248221695423126,10
36060,0.1858038455247879,-0.05592124164104462,0.16251742839813232,10
36070,0.18476378917694092,-0.05727063864469528,0.16085083782672882,10
36080,0.18492767214775085,-0.05638129264116287,0.16502739489078522,10
36090,0.1852378249168396,-0.054326653480529785,0.1635182499885559,10
36100,0.18548409640789032,-0.05508801341056824,0.16445134580135345,10
36110,0.18573051691055298,-0.0561111755669117,0.1653747856616974,10
36120,0.18548434972763062,-0.05561162531375885,0.16443203389644623,10
36130,0.18605752289295197,-0.05511973798274994,0.16318990290164948,10
36140,0.18291088938713074,-0.05521685257554054,0.15929053723812103,10
36150,0.18519766628742218,-0.055595763027668,0.16506275534629822,10
36160,0.18464885652065277,-0.05584980547428131,0.16535887122154236,10
36170,0.1856815367937088,-0.05606326460838318,0.16728612780570984,10
36180,0.18552544713020325,-0.05617516487836838,0.162819966673851,10
36190,0.1852467805147171,-0.05590548738837242,0.16314177215099335,10
36200,0.18498468399047852,-0.05617538094520569,0.1628071814775467,10
36210,0.18580345809459686,-0.0551358163356781,0.16254639625549316,10
36220,0.18602432310581207,-0.054040566086769104,0.16450273990631104,10
36230,0.18579596281051636,-0.05643686652183533,0.16281670331954956,10
36240,0.18548421561717987,-0.055349819362163544,0.16444168984889984,10
36250,0.18496808409690857,-0.05563579872250557,0.16346359252929688,10
36260,0.1858442723751068,-0.055175743997097015,0.16095362603664398,10
36270,0.18437860906124115,-0.056111715734004974,0.16534282267093658,10
36280,0.18498468399047852,-0.05617538094520569,0.1628071814775467,10
36290,0.18523848056793213,-0.055635690689086914,0.16346998512744904,10
36300,0.18609793484210968,-0.05437424033880234,0.16162607073783875,10
36310,0.1826077252626419,-0.05492321029305458,0.16056804358959198,10
36320,0.1839105188846588,-0.05461294949054718,0.16252097487449646,10
36330,0.18573051691055298,-0.0561111755669117,0.1653747856616974,10
36340,0.18601761758327484,-0.05691246688365936,0.16471511125564575,10
36350,0.18523018062114716,-0.055365901440382004,0.16379818320274353,10
36360,0.1852707415819168,-0.05488220602273941,0.16222470998764038,10
36370,0.18523071706295013,-0.05641312897205353,0.16375957429409027,10
36380,0.18553294241428375,-0.05487411469221115,0.16254965960979462,10
36390,0.18597641587257385,-0.05608711019158363,0.16633684933185577,10
36400,0.1854681670665741,-0.05585746467113495,0.16505947709083557,10
36410,0.18568943440914154,-0.05554763600230217,0.1669868677854538,10
36420,0.18583691120147705,-0.05673860386013985,0.16121424734592438,10
36430,0.18474708497524261,-0.05646923929452896,0.16151688992977142,10
36440,0.18491080403327942,-0.05531809478998184,0.16570313274860382,10
36450,0.18601709604263306,-0.05586523562669754,0.164753720164299,10
36460,0.18609899282455444,-0.05646870285272598,0.16154885292053223,10
36470,0.18630366027355194,-0.055619288235902786,0.16413265466690063,10
36480,0.1858043670654297,-0.05696847289800644,0.16247881948947906,10
36490,0.1829110085964203,-0.05547866225242615,0.15928088128566742,10
36500,0.18446774780750275,-0.05489051714539528,0.16188699007034302,10
36510,0.1847386509180069,-0.055937644094228745,0.16185475885868073,10
36520,0.18441928923130035,-0.05588984116911888,0.16375970840454102,10
36530,0.1862957626581192,-0.056134916841983795,0.16443189978599548,10
36540,0.18331341445446014,-0.056128114461898804,0.16468016803264618,10
36550,0.18522176146507263,-0.05483429506421089,0.16413605213165283,10
36560,0.18544380366802216,-0.05609531328082085,0.16600550711154938,10
36570,0.18490304052829742,-0.05609552934765816,0.16599272191524506,10
36580,0.18689368665218353,-0.05619059503078461,0.16221478581428528,10
36590,0.1849762499332428,-0.05564378574490547,0.1631450355052948,10
36600,0.1850336492061615,-0.056223295629024506,0.16089583933353424,10
36610,0.18581214547157288,-0.05619102716445923,0.16218923032283783,10
36620,0.18632802367210388,-0.05538143962621689,0.16318663954734802,10
36630,0.18523888289928436,-0.05642111226916313,0.1634410172700882,10
36640,0.18496045470237732,-0.05667504668235779,0.1637435257434845,10
36650,0.18501706421375275,-0.05568370968103409,0.16155225038528442,10
36660,0.1825667768716812,-0.05462147295475006,0.16217045485973358,10
36670,0.18550924956798553,-0.056421004235744476,0.16344740986824036,10
36680,0.18600866198539734,-0.055333636701107025,0.16509157419204712,10
36690,0.18602538108825684,-0.05613502115011215,0.16442550718784332,10
36700,0.1858038455247879,-0.05592124164104462,0.16251742839813232,10
36710,0.18491080403327942,-0.05531809478998184,0.16570313274860382,10
36720,0.18555836379528046,-0.0567307248711586,0.1615264117717743,10
36730,0.18543565273284912,-0.056087326258420944,0.16632407903671265,10
36740,0.18549185991287231,-0.054310575127601624,0.16416175663471222,10
36750,0.18461620807647705,-0.0558178648352623,0.16663311421871185,10
36760,0.18573789298534393,-0.054548315703868866,0.1651141494512558,10
36770,0.18441112339496613,-0.05588185414671898,0.1640782654285431,10
36780,0.18472258746623993,-0.05644528567790985,0.16247256100177765,10
36790,0.18551728129386902,-0.056167181581258774,0.1631385087966919,10
36800,0.18496862053871155,-0.05668302997946739,0.16342496871948242,10
36810,0.18367308378219604,-0.05516861751675606,0.16122104227542877,10
36820,0.18360763788223267,-0.05484292656183243,0.163779154419899,10
36830,0.1847219318151474,-0.05513624846935272,0.16252084076404572,10
36840,0.18550094962120056,-0.05615121126174927,0.16377562284469604,10
36850,0.18553294241428375,-0.05487411469221115,0.16254965960979462,10
36860,0.18497559428215027,-0.05433474853634834,0.16319330036640167,10
36870,0.1852545589208603,-0.05512804538011551,0.1628521829843521,10
36880,0.18498481810092926,-0.05643719062209129,0.16279752552509308,10
36890,0.18607422709465027,-0.05592113360762596,0.16252382099628448,10
36900,0.18438704311847687,-0.056643322110176086,0.16500496864318848,10
36910,0.18550871312618256,-0.05537377670407295,0.16348601877689362,10
36920,0.1849350482225418,-0.05481843277812004,0.16476677358150482,10
36930,0.1851729154586792,-0.05504819378256798,0.16603772342205048,10
36940,0.18496835231781006,-0.05615941062569618,0.16344428062438965,10
36950,0.18521372973918915,-0.055088117718696594,0.1644449532032013,10
36960,0.1859920769929886,-0.05479404330253601,0.1657480001449585,10
36970,0.18499231338500977,-0.05513614043593407,0.16252721846103668,10
36980,0.18575499951839447,-0.056135132908821106,0.16441912949085236,10
36990,0.18291035294532776,-0.05416962131857872,0.1593291461467743,10
37000,0.18258324265480042,-0.05489925295114517,0.161523699760437,10
37010,0.18605777621269226,-0.05564335361123085,0.16317059099674225,10
37020,0.18500059843063354,-0.055405933409929276,0.1621990203857422,10
37030,0.18579517304897308,-0.05486601963639259,0.16287462413311005,10
37040,0.18576329946517944,-0.056404925882816315,0.16409091651439667,10
37050,0.18540364503860474,-0.05736443027853966,0.1675500124692917,10
37060,0.18632815778255463,-0.055643245577812195,0.1631769835948944,10
37070,0.1846327930688858,-0.05635744705796242,0.16597667336463928,10
37080,0.18550081551074982,-0.05588940903544426,0.16378527879714966,10
37090,0.1858205795288086,-0.05672263354063034,0.16185136139392853,10
37100,0.18467281758785248,-0.0548265278339386,0.16444182395935059,10
37110,0.18550068140029907,-0.055627599358558655,0.16379491984844208,10
37120,0.18465663492679596,-0.0550723671913147,0.16506928205490112,10
37130,0.18576303124427795,-0.0558813139796257,0.1641102135181427,10
37140,0.18498454988002777,-0.05591357871890068,0.1628168374300003,10
37150,0.1854678988456726,-0.055333852767944336,0.1650787889957428,10
37160,0.18409913778305054,-0.05427118390798569,0.1657225638628006,10
37170,0.18335317075252533,-0.05407358333468437,0.16316461563110352,10
37180,0.18520504236221313,-0.05403290316462517,0.16480213403701782,10
37190,0.18473048508167267,-0.05592965707182884,0.1621733158826828,10
37200,0.18632052838802338,-0.056682489812374115,0.16345691680908203,10
37210,0.18495991826057434,-0.055627815425395966,0.16378214955329895,10
37220,0.1857949048280716,-0.05434240773320198,0.16289393603801727,10
37230,0.1854676455259323,-0.054810233414173126,0.16509810090065002,10
37240,0.18498468399047852,-0.05617538094520569,0.1628071814775467,10
37250,0.18578752875328064,-0.05590527132153511,0.16315454244613647,10
37260,0.18545973300933838,-0.055325865745544434,0.16539734601974487,10
37270,0.18550068140029907,-0.055627599358558655,0.16379491984844208,10
37280,0.18550068140029907,-0.055627599358558655,0.16379491984844208,10
37290,0.186091348528862,-0.0575079508125782,0.16182878613471985,10
37300,0.18467320501804352,-0.055611953139305115,0.16441287100315094,10
37310,0.18496783077716827,-0.05511218309402466,0.1634828895330429,10
37320,0.18475459516048431,-0.055168189108371735,0.16124661266803741,10
37330,0.1820586621761322,-0.054653629660606384,0.16088347136974335,10
37340,0.18202601373195648,-0.05462168902158737,0.16215768456459045,10
37350,0.18526336550712585,-0.05644506961107254,0.16248534619808197,10
37360,0.1848948895931244,-0.056087542325258255,0.16631129384040833,10
37370,0.18556612730026245,-0.055953290313482285,0.16123682260513306,10
37380,0.18555809557437897,-0.05620710551738739,0.16154572367668152,10
37390,0.18576329946517944,-0.056404925882816315,0.16409091651439667,10
37400,0.18472996354103088,-0.05488242208957672,0.16221192479133606,10
37410,0.18499256670475006,-0.05565975606441498,0.16250792145729065,10
37420,0.18490304052829742,-0.05609552934765816,0.16599272191524506,10
37430,0.1844523400068283,-0.05670720338821411,0.16245652735233307,10
37440,0.18551687896251678,-0.055381763726472855,0.16316746175289154,10
37450,0.18521425127983093,-0.05613534897565842,0.16440634429454803,10
37460,0.18518133461475372,-0.05557979270815849,0.16569986939430237,10
37470,0.18498468399047852,-0.05617538094520569,0.1628071814775467,10
37480,0.18608200550079346,-0.05514369159936905,0.16223423182964325,10
37490,0.18526270985603333,-0.05513603240251541,0.16253361105918884,10
37500,0.18529576063156128,-0.05595339834690094,0.1612304300069809,10
37510,0.18290260434150696,-0.054947059601545334,0.15961875021457672,10
37520,0.18257546424865723,-0.055676694959402084,0.16181328892707825,10
37530,0.18644283711910248,-0.056540459394454956,0.1586882323026657,10
37540,0.18422184884548187,-0.054914578795433044,0.16092494130134583,10
37550,0.18464069068431854,-0.05584181845188141,0.16567742824554443,10
37560,0.18580371141433716,-0.05565943196415901,0.16252708435058594,10
37570,0.1860659420490265,-0.055651336908340454,0.16285204887390137,10
37580,0.18497611582279205,-0.055381979793310165,0.1631546914577484,10
37590,0.18600879609584808,-0.05559544265270233,0.1650819182395935,10
37600,0.18500916659832,-0.0561993382871151,0.16185149550437927,10
37610,0.1852305829524994,-0.05615131929516792,0.16376923024654388,10
37620,0.18542762100696564,-0.056341152638196945,0.1666329801082611,10
37630,0.1856650710105896,-0.055785492062568665,0.1679328829050064,10
37640,0.1843622773885727,-0.05609574541449547,0.16597993671894073,10
37650,0.18442706763744354,-0.05511239916086197,0.16347011923789978,10
37660,0.1854194551706314,-0.05633316561579704,0.166951522231102,10
37670,0.18523834645748138,-0.05537388473749161,0.16347962617874146,10
37680,0.1825583428144455,-0.054089877754449844,0.16250832378864288,10
37690,0.1842057853937149,-0.05542222410440445,0.16154272854328156,10
37700,0.1857871413230896,-0.055119846016168594,0.16318351030349731,10
37710,0.18498416244983673,-0.055128153413534164,0.16284579038619995,10
37720,0.18525467813014984,-0.055389855057001114,0.1628425270318985,10
37730,0.185016930103302,-0.05542190372943878,0.16156190633773804,10
37740,0.18526282906532288,-0.055397842079401016,0.16252395510673523,10
37750,0.1852225512266159,-0.056405141949653625,0.16407813131809235,10
37760,0.18548421561717987,-0.055349819362163544,0.16444168984889984,10
37770,0.18550805747509003,-0.054064735770225525,0.16353429853916168,10
37780,0.18553294241428375,-0.05487411469221115,0.16254965960979462,10
37790,0.185508593916893,-0.05511196702718735,0.16349567472934723,10
37800,0.18601775169372559,-0.05717427656054497,0.16470545530319214,10
37810,0.18494437634944916,-0.05718269199132919,0.16436132788658142,10
37820,0.18496821820735931,-0.055897608399391174,0.16345393657684326,10
37830,0.18467333912849426,-0.05587375909090042,0.16440321505069733,10
37840,0.18338635563850403,-0.05515275523066521,0.16185176372528076,10
37850,0.18604882061481476,-0.054064519703388214,0.1635470688343048,10
37860,0.18520596623420715,-0.055865559726953506,0.16473455727100372,10
37870,0.18544380366802216,-0.05609531328082085,0.16600550711154938,10
37880,0.1846408247947693,-0.05610362067818642,0.16566777229309082,10
37890,0.18504998087882996,-0.05623926594853401,0.1602587252855301,10
37900,0.18554110825061798,-0.054882097989320755,0.16223110258579254,10
37910,0.1849517524242401,-0.05561982840299606,0.16410070657730103,10
37920,0.1844523400068283,-0.05670720338821411,0.16245652735233307,10
37930,0.18597614765167236,-0.05556349828839302,0.166356161236763,10
37940,0.18550924956798553,-0.056421004235744476,0.16344740986824036,10
37950,0.1852138489484787,-0.0553499311208725,0.16443529725074768,10
37960,0.185508593916893,-0.05511196702718735,0.16349567472934723,10
37970,0.184681236743927,-0.05535813048481941,0.16410396993160248,10
37980,0.18527191877365112,-0.05723848193883896,0.16213782131671906,10
37990,0.18527916073799133,-0.05541381239891052,0.16188684105873108,10
38000,0.18526282906532288,-0.055397842079401016,0.16252395510673523,10
38010,0.18175536394119263,-0.054098185151815414,0.16217060387134552,10
38020,0.18443535268306732,-0.055382195860147476,0.1631419062614441,10
38030,0.1844606250524521,-0.05697699636220932,0.16212831437587738,10
38040,0.1849762499332428,-0.05564378574490547,0.1631450355052948,10
38050,0.18552517890930176,-0.055651552975177765,0.16283926367759705,10
38060,0.1860494762659073,-0.05537356063723564,0.16349880397319794,10
38070,0.18464912474155426,-0.056373417377471924,0.16533955931663513,10
38080,0.18491896986961365,-0.055326081812381744,0.16538457572460175,10
38090,0.18527942895889282,-0.055937428027391434,0.16186754405498505,10
38100,0.18600906431674957,-0.056119054555892944,0.16506260633468628,10
38110,0.18499283492565155,-0.05618336796760559,0.16248860955238342,10
38120,0.1849275380373001,-0.056119486689567566,0.16503705084323883,10
38130,0.1852378249168396,-0.054326653480529785,0.1635182499885559,10
38140,0.18520569801330566,-0.055341944098472595,0.16475385427474976,10
38150,0.18574684858322144,-0.056127145886421204,0.16473768651485443,10
38160,0.18420591950416565,-0.055684030055999756,0.16153307259082794,10
38170,0.18606607615947723,-0.05591314658522606,0.16284239292144775,10
38180,0.18522214889526367,-0.05561972036957741,0.16410709917545319,10
38190,0.1826319545507431,-0.054423555731773376,0.1596316695213318,10
38200,0.18422210216522217,-0.055438198149204254,0.1609056293964386,10
38210,0.18581174314022064,-0.05540560930967331,0.16221818327903748,10
38220,0.18477103114128113,-0.055445969104766846,0.16059985756874084,10
38230,0.1855166256427765,-0.054858144372701645,0.16318677365779877,10
38240,0.18579517304897308,-0.05486601963639259,0.16287462413311005,10
38250,0.18468928337097168,-0.05510430783033371,0.16379506886005402,10
38260,0.18514855206012726,-0.055286046117544174,0.1669837385416031,10
38270,0.18550845980644226,-0.05485015735030174,0.16350533068180084,10
38280,0.1858035773038864,-0.055397626012563705,0.16253674030303955,10
38290,0.18491093814373016,-0.05557990074157715,0.1656934767961502,10
38300,0.1847221851348877,-0.05565986409783363,0.1625015288591385,10
38310,0.18549172580242157,-0.05404876545071602,0.16417141258716583,10
38320,0.18545973300933838,-0.055325865745544434,0.16539734601974487,10
38330,0.18522214889526367,-0.05561972036957741,0.16410709917545319,10
38340,0.18546882271766663,-0.057166509330272675,0.1650112122297287,10
38350,0.18569760024547577,-0.05555562302470207,0.16666832566261292,10
38360,0.18314874172210693,-0.05544661357998848,0.16056151688098907,10
38370,0.184124156832695,-0.05534237250685692,0.1647282987833023,10
38380,0.18444418907165527,-0.05669921636581421,0.16277509927749634,10
38390,0.1849517524242401,-0.05561982840299606,0.16410070657730103,10
38400,0.18532024323940277,-0.05597735568881035,0.16027477383613586,10
38410,0.18516528606414795,-0.0560874342918396,0.16631768643856049,10
38420,0.1846241056919098,-0.05530223250389099,0.166333869099617,10
38430,0.18631169199943542,-0.05536546930670738,0.16382375359535217,10
38440,0.18546026945114136,-0.05637309327721596,0.1653587371110916,10
38450,0.18516528606414795,-0.0560874342918396,0.16631768643856049,10
38460,0.18553373217582703,-0.056444961577653885,0.16249173879623413,10
38470,0.1846815049648285,-0.055881746113300323,0.16408465802669525,10
38480,0.18550898134708405,-0.055897392332553864,0.16346672177314758,10
38490,0.1852467805147171,-0.05590548738837242,0.16314177215099335,10
38500,0.1847141683101654,-0.055913686752319336,0.16281044483184814,10
38510,0.18532854318618774,-0.05624714121222496,0.15994656085968018,10
38520,0.183402419090271,-0.0546451061964035,0.16123396158218384,10
38530,0.18305908143520355,-0.05562058091163635,0.1640559732913971,10
38540,0.18462398648262024,-0.055040422827005386,0.16634352505207062,10
38550,0.18519766628742218,-0.055595763027668,0.16506275534629822,10
38560,0.18599286675453186,-0.056364890187978745,0.16569006443023682,10
38570,0.18527956306934357,-0.05619923025369644,0.16185788810253143,10
38580,0.1857958287000656,-0.05617505684494972,0.16282635927200317,10
38590,0.18447577953338623,-0.054636694490909576,0.16157807409763336,10
38600,0.1852877289056778,-0.056207217276096344,0.16153933107852936,10
38610,0.18490277230739594,-0.055571917444467545,0.16601203382015228,10
38620,0.18547646701335907,-0.05612725391983986,0.16473129391670227,10
38630,0.18551728129386902,-0.056167181581258774,0.1631385087966919,10
38640,0.18573854863643646,-0.05585736036300659,0.16506586968898773,10
38650,0.18491975963115692,-0.05689692869782448,0.16532664000988007,10
38660,0.18547633290290833,-0.05586545169353485,0.16474094986915588,10
38670,0.18601670861244202,-0.055079810321331024,0.16478268802165985,10
38680,0.18525467813014984,-0.055389855057001114,0.1628425270318985,10
38690,0.18496032059192657,-0.05641323700547218,0.1637531816959381,10
38700,0.18527929484844208,-0.05567561835050583,0.16187720000743866,10
38710,0.18233707547187805,-0.05439970642328262,0.16058094799518585,10
38720,0.18223951756954193,-0.055089302361011505,0.16437466442584991,10
38730,0.18550094962120056,-0.05615121126174927,0.16377562284469604,10
38740,0.18549226224422455,-0.05509599670767784,0.16413278877735138,10
38750,0.18628734350204468,-0.05560331791639328,0.16476976871490479,10
38760,0.18553294241428375,-0.05487411469221115,0.16254965960979462,10
38770,0.1852061003446579,-0.056127361953258514,0.1647249013185501,10
38780,0.1860414445400238,-0.055627383291721344,0.1638077050447464,10
38790,0.18528759479522705,-0.05594541132450104,0.16154898703098297,10
38800,0.18575513362884521,-0.05639693886041641,0.16440947353839874,10
38810,0.18552517890930176,-0.055651552975177765,0.16283926367759705,10
38820,0.1852796971797943,-0.056461039930582047,0.16184823215007782,10
38830,0.1849687397480011,-0.056944839656353,0.1634153127670288,10
38840,0.18576355278491974,-0.056928545236587524,0.16407160460948944,10
38850,0.18499217927455902,-0.05487433075904846,0.1625368744134903,10
38860,0.18574698269367218,-0.05638895556330681,0.16472803056240082,10
38870,0.1836320012807846,-0.05460507050156593,0.16283315420150757,10
38880,0.1846887469291687,-0.05405707657337189,0.16383367776870728,10
38890,0.18507447838783264,-0.05626321956515312,0.15930303931236267,10
38900,0.1844024360179901,-0.054826632142066956,0.16443544626235962,10
38910,0.18394331634044647,-0.0549066998064518,0.16123709082603455,10
38920,0.18466518819332123,-0.05586577579379082,0.1647217720746994,10
38930,0.18552544713020325,-0.05617516487836838,0.162819966673851,10
38940,0.18520596623420715,-0.055865559726953506,0.16473455727100372,10
38950,0.18577922880649567,-0.0556354746222496,0.16348275542259216,10
38960,0.18559101223945618,-0.05676266923546791,0.16025219857692719,10
38970,0.18525521457195282,-0.05643708258867264,0.16280391812324524,10
38980,0.1852061003446579,-0.056127361953258514,0.1647249013185501,10
38990,0.18496808409690857,-0.05563579872250557,0.16346359252929688,10
39000,0.18594388663768768,-0.056316979229450226,0.16760140657424927,10
39010,0.18411625921726227,-0.05585800111293793,0.16502752900123596,10
39020,0.18525560200214386,-0.05722251161932945,0.1627749502658844,10
39030,0.1823781579732895,-0.05496324598789215,0.15896886587142944,10
39040,0.1834269016981125,-0.05466906353831291,0.1602783054113388,10
