timestamp,actuator_cmd[0],actuator_cmd[1],actuator_cmd[2],actuator_cmd[3],actuator_cmd[4],actuator_cmd[5],actuator_cmd[6],actuator_cmd[7],actuator_cmd[8],actuator_cmd[9],actuator_cmd[10],actuator_cmd[11],actuator_cmd[12],actuator_cmd[13],actuator_cmd[14],actuator_cmd[15],delta_ts
66100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
66200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
66300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
66400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
66500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
66600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
66700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
66800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
66900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
67000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
67100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
67200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
67300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
67400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
67500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
67600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
67700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
67800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
67900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
68000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
68100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
68200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
68300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
68400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
68500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
68600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
68700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
68800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
68900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
69000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
69100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
69200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
69300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
69400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
69500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
69600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
69700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
69800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
69900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
70000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
70100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
70200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
70300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
70400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
70500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
70600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
70700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
70800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
70900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
71000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
71100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
71200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
71300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
71400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
71500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
71600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
71700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
71800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
71900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
72000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
72100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
72200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
72300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
72400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
72500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
72600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
72700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
72800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
72900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
73000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
73100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
73200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
73300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
73400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
73500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
73600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
73700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
73800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
73900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
74000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
74100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
74200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
74300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
74400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
74500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
74600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
74700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
74800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
74900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
75000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
75100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
75200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
75300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
75400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
75500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
75600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
75700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
75800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
75900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
76000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
76100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
76200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
76300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
76400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
76500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
76600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
76700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
76800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
76900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
77000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
77100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
77200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
77300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
77400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
77500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
77600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
77700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
77800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
77900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
78000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
78100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
78200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
78300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
78400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
78500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
78600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
78700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
78800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
78900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
79000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
79100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
79200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
79300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
79400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
79500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
79600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
79700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
79800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
79900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
80000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
80100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
80200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
80300,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
80400,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
80500,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
80600,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
80700,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
80800,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
80900,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
81000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
81100,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
81200,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,100
81300,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
81400,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
81500,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
81600,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
81700,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
81800,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
81900,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
82000,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
82100,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
82200,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
82300,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
82400,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
82500,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
82600,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
82700,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
82800,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
82900,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
83000,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
83100,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
83200,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
83300,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
83400,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
83500,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
83600,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
83700,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
83800,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
83900,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
84000,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
84100,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
84200,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
84300,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
84400,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
84500,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
84600,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
84700,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
84800,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
84900,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
85000,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
85100,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
85200,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
85300,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
85400,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
85500,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
85600,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
85700,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
85800,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
85900,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,100
86000,1257,1258,1264,1315,0,0,0,0,0,0,0,0,0,0,0,0,100
86100,1238,1285,1190,1312,0,0,0,0,0,0,0,0,0,0,0,0,100
86200,1369,1392,1398,1423,0,0,0,0,0,0,0,0,0,0,0,0,100
86300,1210,1217,1231,1221,0,0,0,0,0,0,0,0,0,0,0,0,100
86400,1345,1332,1338,1356,0,0,0,0,0,0,0,0,0,0,0,0,100
86500,1229,1264,1250,1315,0,0,0,0,0,0,0,0,0,0,0,0,100
86600,1287,1307,1296,1360,0,0,0,0,0,0,0,0,0,0,0,0,100
86700,1277,1280,1292,1321,0,0,0,0,0,0,0,0,0,0,0,0,100
86800,1284,1284,1294,1308,0,0,0,0,0,0,0,0,0,0,0,0,100
86900,1274,1303,1296,1309,0,0,0,0,0,0,0,0,0,0,0,0,100
87000,1260,1275,1280,1339,0,0,0,0,0,0,0,0,0,0,0,0,100
87100,1281,1281,1296,1368,0,0,0,0,0,0,0,0,0,0,0,0,100
87200,1275,1275,1275,1321,0,0,0,0,0,0,0,0,0,0,0,0,100
87300,1289,1319,1303,1308,0,0,0,0,0,0,0,0,0,0,0,0,100
87400,1256,1301,1300,1312,0,0,0,0,0,0,0,0,0,0,0,0,100
87500,1279,1267,1280,1375,0,0,0,0,0,0,0,0,0,0,0,0,100
87600,1302,1278,1261,1345,0,0,0,0,0,0,0,0,0,0,0,0,100
87700,1262,1340,1337,1267,0,0,0,0,0,0,0,0,0,0,0,0,100
87800,1249,1299,1334,1347,0,0,0,0,0,0,0,0,0,0,0,0,100
87900,1330,1235,1202,1431,0,0,0,0,0,0,0,0,0,0,0,0,100
88000,1325,1359,1292,1274,0,0,0,0,0,0,0,0,0,0,0,0,100
88100,1198,1378,1460,1214,0,0,0,0,0,0,0,0,0,0,0,0,100
88200,1306,1122,1178,1545,0,0,0,0,0,0,0,0,0,0,0,0,100
88300,1393,1362,1198,1277,0,0,0,0,0,0,0,0,0,0,0,0,100
88400,1210,1380,1510,1189,0,0,0,0,0,0,0,0,0,0,0,0,100
88500,1332,1106,1100,1630,0,0,0,0,0,0,0,0,0,0,0,0,100
88600,1382,1453,1313,1102,0,0,0,0,0,0,0,0,0,0,0,0,100
88700,1166,1250,1483,1270,0,0,0,0,0,0,0,0,0,0,0,0,100
88800,1341,1214,1100,1584,0,0,0,0,0,0,0,0,0,0,0,0,100
88900,1326,1546,1463,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
89000,1152,1152,1397,1393,0,0,0,0,0,0,0,0,0,0,0,0,100
89100,1349,1274,1100,1434,0,0,0,0,0,0,0,0,0,0,0,0,100
89200,1265,1473,1532,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
89300,1243,1100,1164,1572,0,0,0,0,0,0,0,0,0,0,0,0,100
89400,1411,1353,1100,1302,0,0,0,0,0,0,0,0,0,0,0,0,100
89500,1235,1370,1549,1132,0,0,0,0,0,0,0,0,0,0,0,0,100
89600,1306,1100,1100,1615,0,0,0,0,0,0,0,0,0,0,0,0,100
89700,1392,1430,1241,1146,0,0,0,0,0,0,0,0,0,0,0,0,100
89800,1182,1288,1518,1238,0,0,0,0,0,0,0,0,0,0,0,0,100
89900,1315,1148,1100,1611,0,0,0,0,0,0,0,0,0,0,0,0,100
90000,1347,1538,1420,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
90100,1157,1228,1480,1341,0,0,0,0,0,0,0,0,0,0,0,0,100
90200,1346,1252,1100,1497,0,0,0,0,0,0,0,0,0,0,0,0,100
90300,1293,1516,1519,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
90400,1226,1113,1268,1535,0,0,0,0,0,0,0,0,0,0,0,0,100
90500,1395,1348,1100,1332,0,0,0,0,0,0,0,0,0,0,0,0,100
90600,1279,1445,1543,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
90700,1284,1100,1104,1669,0,0,0,0,0,0,0,0,0,0,0,0,100
90800,1404,1378,1148,1240,0,0,0,0,0,0,0,0,0,0,0,0,100
90900,1224,1331,1554,1161,0,0,0,0,0,0,0,0,0,0,0,0,100
91000,1317,1100,1100,1647,0,0,0,0,0,0,0,0,0,0,0,0,100
91100,1339,1494,1355,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
91200,1172,1251,1480,1323,0,0,0,0,0,0,0,0,0,0,0,0,100
91300,1344,1226,1100,1546,0,0,0,0,0,0,0,0,0,0,0,0,100
91400,1286,1524,1562,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
91500,1188,1134,1344,1509,0,0,0,0,0,0,0,0,0,0,0,0,100
91600,1385,1326,1100,1416,0,0,0,0,0,0,0,0,0,0,0,0,100
91700,1287,1463,1600,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
91800,1271,1100,1127,1647,0,0,0,0,0,0,0,0,0,0,0,0,100
91900,1438,1414,1183,1210,0,0,0,0,0,0,0,0,0,0,0,0,100
92000,1224,1302,1548,1231,0,0,0,0,0,0,0,0,0,0,0,0,100
92100,1311,1162,1100,1628,0,0,0,0,0,0,0,0,0,0,0,0,100
92200,1355,1556,1463,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
92300,1167,1212,1465,1378,0,0,0,0,0,0,0,0,0,0,0,0,100
92400,1373,1284,1100,1491,0,0,0,0,0,0,0,0,0,0,0,0,100
92500,1281,1507,1562,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
92600,1256,1100,1200,1601,0,0,0,0,0,0,0,0,0,0,0,0,100
92700,1431,1358,1110,1259,0,0,0,0,0,0,0,0,0,0,0,0,100
92800,1210,1302,1480,1155,0,0,0,0,0,0,0,0,0,0,0,0,100
92900,1259,1100,1100,1536,0,0,0,0,0,0,0,0,0,0,0,0,100
93000,1287,1448,1312,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
93100,1134,1184,1368,1240,0,0,0,0,0,0,0,0,0,0,0,0,100
93200,1306,1110,1100,1421,0,0,0,0,0,0,0,0,0,0,0,0,100
93300,1263,1457,1469,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
93400,1178,1139,1288,1497,0,0,0,0,0,0,0,0,0,0,0,0,100
93500,1405,1342,1109,1378,0,0,0,0,0,0,0,0,0,0,0,0,100
93600,1244,1353,1547,1127,0,0,0,0,0,0,0,0,0,0,0,0,100
93700,1284,1100,1100,1639,0,0,0,0,0,0,0,0,0,0,0,0,100
93800,1382,1521,1355,1148,0,0,0,0,0,0,0,0,0,0,0,0,100
93900,1180,1261,1517,1368,0,0,0,0,0,0,0,0,0,0,0,0,100
94000,1372,1243,1100,1521,0,0,0,0,0,0,0,0,0,0,0,0,100
94100,1277,1514,1528,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
94200,1223,1100,1221,1613,0,0,0,0,0,0,0,0,0,0,0,0,100
94300,1426,1375,1158,1251,0,0,0,0,0,0,0,0,0,0,0,0,100
94400,1187,1271,1505,1239,0,0,0,0,0,0,0,0,0,0,0,0,100
94500,1313,1157,1100,1561,0,0,0,0,0,0,0,0,0,0,0,0,100
94600,1278,1516,1493,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
94700,1213,1100,1255,1533,0,0,0,0,0,0,0,0,0,0,0,0,100
94800,1426,1323,1118,1311,0,0,0,0,0,0,0,0,0,0,0,0,100
94900,1198,1346,1551,1187,0,0,0,0,0,0,0,0,0,0,0,0,100
95000,1307,1142,1100,1621,0,0,0,0,0,0,0,0,0,0,0,0,100
95100,1351,1551,1524,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
95200,1288,1211,1400,1651,0,0,0,0,0,0,0,0,0,0,0,0,100
95300,1434,1390,1151,1306,0,0,0,0,0,0,0,0,0,0,0,0,100
95400,1199,1288,1571,1277,0,0,0,0,0,0,0,0,0,0,0,0,100
95500,1341,1183,1100,1505,0,0,0,0,0,0,0,0,0,0,0,0,100
95600,1251,1471,1570,1103,0,0,0,0,0,0,0,0,0,0,0,0,100
95700,1278,1100,1122,1590,0,0,0,0,0,0,0,0,0,0,0,0,100
95800,1375,1502,1355,1113,0,0,0,0,0,0,0,0,0,0,0,0,100
95900,1180,1157,1392,1438,0,0,0,0,0,0,0,0,0,0,0,0,100
96000,1414,1332,1129,1346,0,0,0,0,0,0,0,0,0,0,0,0,100
96100,1181,1323,1542,1252,0,0,0,0,0,0,0,0,0,0,0,0,100
96200,1359,1215,1100,1500,0,0,0,0,0,0,0,0,0,0,0,0,100
96300,1237,1437,1556,1108,0,0,0,0,0,0,0,0,0,0,0,0,100
96400,1301,1100,1100,1591,0,0,0,0,0,0,0,0,0,0,0,0,100
96500,1309,1516,1471,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
96600,1264,1100,1195,1547,0,0,0,0,0,0,0,0,0,0,0,0,100
96700,1377,1498,1314,1113,0,0,0,0,0,0,0,0,0,0,0,0,100
96800,1174,1137,1356,1463,0,0,0,0,0,0,0,0,0,0,0,0,100
96900,1423,1403,1182,1238,0,0,0,0,0,0,0,0,0,0,0,0,100
97000,1135,1208,1450,1348,0,0,0,0,0,0,0,0,0,0,0,0,100
97100,1411,1333,1110,1324,0,0,0,0,0,0,0,0,0,0,0,0,100
97200,1141,1264,1492,1308,0,0,0,0,0,0,0,0,0,0,0,0,100
97300,1419,1306,1100,1354,0,0,0,0,0,0,0,0,0,0,0,0,100
97400,1142,1256,1508,1284,0,0,0,0,0,0,0,0,0,0,0,0,100
97500,1379,1278,1100,1383,0,0,0,0,0,0,0,0,0,0,0,0,100
97600,1152,1294,1519,1305,0,0,0,0,0,0,0,0,0,0,0,0,100
97700,1422,1316,1100,1353,0,0,0,0,0,0,0,0,0,0,0,0,100
97800,1150,1265,1509,1314,0,0,0,0,0,0,0,0,0,0,0,0,100
97900,1452,1392,1134,1279,0,0,0,0,0,0,0,0,0,0,0,0,100
98000,1170,1137,1433,1470,0,0,0,0,0,0,0,0,0,0,0,0,100
98100,1404,1491,1295,1148,0,0,0,0,0,0,0,0,0,0,0,0,100
98200,1217,1100,1272,1650,0,0,0,0,0,0,0,0,0,0,0,0,100
98300,1338,1549,1467,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
98400,1323,1100,1100,1637,0,0,0,0,0,0,0,0,0,0,0,0,100
98500,1254,1444,1573,1104,0,0,0,0,0,0,0,0,0,0,0,0,100
98600,1338,1273,1100,1488,0,0,0,0,0,0,0,0,0,0,0,0,100
98700,1146,1228,1563,1330,0,0,0,0,0,0,0,0,0,0,0,0,100
98800,1505,1435,1165,1189,0,0,0,0,0,0,0,0,0,0,0,0,100
98900,1209,1100,1281,1602,0,0,0,0,0,0,0,0,0,0,0,0,100
99000,1338,1582,1484,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
99100,1319,1157,1100,1591,0,0,0,0,0,0,0,0,0,0,0,0,100
99200,1191,1293,1586,1224,0,0,0,0,0,0,0,0,0,0,0,0,100
99300,1479,1418,1143,1222,0,0,0,0,0,0,0,0,0,0,0,0,100
99400,1207,1100,1271,1685,0,0,0,0,0,0,0,0,0,0,0,0,100
99500,1311,1522,1543,1100,0,0,0,0,0,0,0,0,0,0,0,0,100
99600,1391,1280,1100,1414,0,0,0,0,0,0,0,0,0,0,0,0,100
99700,1121,1100,1415,1469,0,0,0,0,0,0,0,0,0,0,0,0,100
